# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: r_arcs, unit: arcsec, datatype: float64, description: outer radius of ring in arcsec}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: outer radius of ring in kpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: outer radius of ring as frac of opt radius}
# - {name: npix, datatype: int64, description: number of available pixels in the ring}
# - {name: ngood, datatype: int64, description: number of unmasked pixels in the ring}
# - {name: ico_avg, unit: K km / s, datatype: float64, format: 10.3f, description: average face-on intensity in ring if ngood/npix > 0.1
#     and setting blanks to zero}
# - {name: ico_rms, unit: K km / s, datatype: float32, description: rms face-on intensity in ring for unmasked pixels}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f, description: 3 sigma detection limit based on emom0max}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f, description: average face-on surface density including He with
#     alphaco=4.3}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e, description: total CO luminosity within the given radius}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e, description: total molecular gas mass within the given radius}
# delimiter: ','
# schema: astropy-2.0
Name,r_arcs,r_kpc,r_r25,npix,ngood,ico_avg,ico_rms,detlim,sigmol,cumlum,cummass
NGC4644,51.0,17.715,1.123,193,23,0.023,0.21156077,0.960,0.097,3.6562e+08,1.5722e+09
NGC4644,53.0,18.409,1.167,193,14,nan,nan,1.009,nan,3.6562e+08,1.5722e+09
NGC4644,55.0,19.104,1.211,206,14,nan,nan,0.992,nan,3.6562e+08,1.5722e+09
NGC4644,57.0,19.799,1.255,196,9,nan,nan,1.015,nan,3.6562e+08,1.5722e+09
NGC4644,59.0,20.493,1.299,175,7,nan,nan,1.048,nan,3.6562e+08,1.5722e+09
NGC4644,61.0,21.188,1.343,178,2,nan,nan,1.016,nan,3.6562e+08,1.5722e+09
NGC4676A,1.0,0.468,0.015,9,9,88.056,4.7448926,13.368,378.641,2.7045e+08,1.1630e+09
NGC4676A,3.0,1.405,0.046,24,24,66.078,9.59138,8.196,284.134,8.1166e+08,3.4901e+09
NGC4676A,5.0,2.342,0.077,42,42,38.299,10.856842,6.163,164.685,1.3606e+09,5.8506e+09
NGC4676A,7.0,3.279,0.108,55,55,16.880,7.618073,5.368,72.582,1.6774e+09,7.2129e+09
NGC4676A,9.0,4.215,0.139,73,73,4.759,4.369054,4.431,20.462,1.7960e+09,7.7227e+09
NGC4676A,11.0,5.152,0.170,88,88,0.177,2.5045636,3.747,0.760,1.8013e+09,7.7455e+09
NGC4676A,13.0,6.089,0.200,105,105,-0.566,1.9163789,3.179,-2.434,1.7810e+09,7.6583e+09
NGC4676A,15.0,7.025,0.231,123,119,-0.071,1.4954871,2.470,-0.307,1.7780e+09,7.6454e+09
NGC4676A,17.0,7.962,0.262,136,110,0.036,1.0942035,2.172,0.155,1.7797e+09,7.6526e+09
NGC4676A,19.0,8.899,0.293,154,101,0.190,0.84827644,2.014,0.817,1.7897e+09,7.6955e+09
NGC4676A,21.0,9.836,0.324,166,58,0.072,0.51749516,1.966,0.308,1.7937e+09,7.7130e+09
NGC4676A,23.0,10.772,0.354,190,56,0.087,0.5692793,1.863,0.373,1.7993e+09,7.7371e+09
NGC4676A,25.0,11.709,0.385,204,28,-0.001,0.33891797,1.830,-0.004,1.7993e+09,7.7368e+09
NGC4676A,27.0,12.646,0.416,213,23,0.041,0.40672776,1.824,0.175,1.8022e+09,7.7496e+09
NGC4676A,29.0,13.582,0.447,235,27,0.045,0.46512598,1.772,0.192,1.8058e+09,7.7650e+09
NGC4676A,31.0,14.519,0.478,251,17,nan,nan,1.753,nan,1.8058e+09,7.7650e+09
NGC4676A,33.0,15.456,0.509,270,12,nan,nan,1.731,nan,1.8058e+09,7.7650e+09
NGC4676A,35.0,16.393,0.539,281,14,nan,nan,1.741,nan,1.8058e+09,7.7650e+09
NGC4676A,37.0,17.329,0.570,300,22,nan,nan,1.732,nan,1.8058e+09,7.7650e+09
NGC4676A,39.0,18.266,0.601,314,12,nan,nan,1.745,nan,1.8058e+09,7.7650e+09
NGC4676A,41.0,19.203,0.632,333,12,nan,nan,1.751,nan,1.8058e+09,7.7650e+09
NGC4676A,43.0,20.139,0.663,344,20,nan,nan,1.781,nan,1.8058e+09,7.7650e+09
NGC4676A,45.0,21.076,0.694,366,9,nan,nan,1.791,nan,1.8058e+09,7.7650e+09
NGC4711,1.0,0.285,0.028,7,7,6.845,1.1222931,8.919,29.435,7.4178e+06,3.1896e+07
NGC4711,3.0,0.856,0.083,21,21,5.355,1.5194288,5.090,23.026,2.4826e+07,1.0675e+08
NGC4711,5.0,1.426,0.138,29,29,4.299,1.1323351,4.278,18.484,4.4123e+07,1.8973e+08
NGC4711,7.0,1.996,0.194,49,49,3.146,1.1656255,3.189,13.526,6.7983e+07,2.9233e+08
NGC4711,9.0,2.567,0.249,60,60,2.279,1.636477,2.801,9.801,8.9154e+07,3.8336e+08
NGC4711,11.0,3.137,0.304,72,72,2.343,1.7739742,2.548,10.074,1.1527e+08,4.9565e+08
NGC4711,13.0,3.708,0.360,85,85,2.758,1.7293587,2.327,11.861,1.5156e+08,6.5171e+08
NGC4711,15.0,4.278,0.415,101,101,2.974,1.486205,2.138,12.787,1.9806e+08,8.5164e+08
NGC4711,17.0,4.849,0.470,109,109,2.493,1.5989876,2.068,10.719,2.4012e+08,1.0325e+09
NGC4711,19.0,5.419,0.526,127,127,1.938,1.6500652,1.929,8.332,2.7821e+08,1.1963e+09
NGC4711,21.0,5.989,0.581,141,141,1.311,1.4578968,1.856,5.637,3.0683e+08,1.3194e+09
NGC4711,23.0,6.560,0.636,150,149,0.799,1.4768928,1.820,3.437,3.2539e+08,1.3992e+09
NGC4711,25.0,7.130,0.692,162,159,0.061,1.3979585,1.783,0.263,3.2692e+08,1.4058e+09
NGC4711,27.0,7.701,0.747,183,163,0.127,1.2522995,1.700,0.547,3.3052e+08,1.4212e+09
NGC4711,29.0,8.271,0.802,194,131,0.312,1.2103798,1.692,1.342,3.3990e+08,1.4616e+09
NGC4711,31.0,8.842,0.858,200,73,0.330,0.90370107,1.694,1.419,3.5012e+08,1.5055e+09
NGC4711,33.0,9.412,0.913,221,35,0.104,0.4008497,1.656,0.446,3.5367e+08,1.5208e+09
NGC4711,35.0,9.982,0.968,230,12,nan,nan,1.654,nan,3.5367e+08,1.5208e+09
NGC4711,37.0,10.553,1.023,238,8,nan,nan,1.673,nan,3.5367e+08,1.5208e+09
NGC4961,1.0,0.177,0.030,10,10,3.980,2.8184667,9.160,17.116,1.8220e+06,7.8348e+06
NGC4961,3.0,0.532,0.090,23,23,4.407,2.4614,6.217,18.950,6.4618e+06,2.7786e+07
NGC4961,5.0,0.887,0.150,43,43,4.860,2.3393862,4.490,20.899,1.6028e+07,6.8921e+07
NGC4961,7.0,1.241,0.209,61,61,3.856,1.8651323,3.763,16.580,2.6795e+07,1.1522e+08
NGC4961,9.0,1.596,0.269,74,74,2.688,2.397498,3.427,11.558,3.5900e+07,1.5437e+08
NGC4961,11.0,1.951,0.329,102,102,1.638,2.8195171,2.933,7.045,4.3549e+07,1.8726e+08
NGC4961,13.0,2.305,0.389,105,105,1.781,2.4417758,2.914,7.656,5.2107e+07,2.2406e+08
NGC4961,15.0,2.660,0.449,136,122,1.529,1.6495996,2.583,6.573,6.1623e+07,2.6498e+08
NGC4961,17.0,3.015,0.509,146,117,0.162,1.4316115,2.524,0.698,6.2708e+07,2.6964e+08
NGC4961,19.0,3.370,0.568,157,97,-0.350,1.34152,2.466,-1.506,6.0191e+07,2.5882e+08
NGC4961,21.0,3.724,0.628,191,64,0.038,0.9142079,2.266,0.162,6.0521e+07,2.6024e+08
NGC4961,23.0,4.079,0.688,193,49,0.096,0.7550137,2.296,0.412,6.1368e+07,2.6388e+08
NGC4961,25.0,4.434,0.748,220,27,-0.082,0.61702627,2.188,-0.351,6.0545e+07,2.6035e+08
NGC5000,1.0,0.392,0.026,11,11,86.783,12.548121,10.994,373.167,1.5590e+08,6.7039e+08
NGC5000,3.0,1.175,0.078,36,36,39.200,16.139032,6.088,168.559,3.8638e+08,1.6614e+09
NGC5000,5.0,1.959,0.130,60,60,8.488,5.6865015,4.677,36.500,4.6956e+08,2.0191e+09
NGC5000,7.0,2.742,0.182,83,83,0.812,2.247474,3.816,3.490,4.8056e+08,2.0664e+09
NGC5000,9.0,3.526,0.234,109,109,-0.099,2.5514865,3.066,-0.426,4.7879e+08,2.0588e+09
NGC5000,11.0,4.309,0.287,128,128,-0.064,2.1912923,2.710,-0.277,4.7745e+08,2.0530e+09
NGC5000,13.0,5.093,0.339,156,144,0.292,2.5346613,2.474,1.256,4.8489e+08,2.0850e+09
NGC5000,15.0,5.876,0.391,174,138,1.074,2.423166,2.372,4.617,5.1540e+08,2.2162e+09
NGC5000,17.0,6.660,0.443,199,156,1.306,2.4276667,2.251,5.616,5.5785e+08,2.3987e+09
NGC5000,19.0,7.443,0.495,228,164,1.029,2.3111007,2.138,4.426,5.9618e+08,2.5636e+09
NGC5000,21.0,8.227,0.547,244,160,0.506,1.8925436,2.106,2.174,6.1633e+08,2.6502e+09
NGC5000,23.0,9.010,0.599,271,155,0.270,1.4787982,2.040,1.162,6.2829e+08,2.7016e+09
NGC5000,25.0,9.794,0.651,292,138,0.310,1.2251436,2.011,1.332,6.4306e+08,2.7651e+09
NGC5000,27.0,10.577,0.703,320,101,0.249,1.0292138,1.970,1.070,6.5607e+08,2.8211e+09
NGC5000,29.0,11.361,0.756,343,80,0.074,1.1927508,1.957,0.319,6.6023e+08,2.8390e+09
NGC5000,31.0,12.144,0.808,368,58,0.113,0.89541405,1.947,0.488,6.6705e+08,2.8683e+09
NGC5000,33.0,12.928,0.860,397,37,nan,nan,1.938,nan,6.6705e+08,2.8683e+09
NGC5000,35.0,13.711,0.912,412,3,nan,nan,1.971,nan,6.6705e+08,2.8683e+09
NGC5016,1.0,0.179,0.021,9,9,11.026,0.56980425,11.854,47.410,4.1402e+06,1.7803e+07
NGC5016,3.0,0.537,0.064,30,30,9.318,1.3600183,6.386,40.066,1.5803e+07,6.7954e+07
NGC5016,5.0,0.895,0.106,49,49,7.731,1.7963649,4.915,33.243,3.1609e+07,1.3592e+08
NGC5016,7.0,1.252,0.148,66,66,6.592,2.7552836,4.123,28.347,4.9763e+07,2.1398e+08
NGC5016,9.0,1.610,0.191,89,89,6.086,2.786606,3.462,26.170,7.2362e+07,3.1116e+08
NGC5016,11.0,1.968,0.233,108,108,5.132,2.2013643,3.095,22.069,9.5489e+07,4.1060e+08
NGC5016,13.0,2.326,0.275,121,121,4.188,1.9860504,2.907,18.009,1.1663e+08,5.0152e+08
NGC5016,15.0,2.684,0.318,146,146,3.402,2.4696372,2.661,14.628,1.3736e+08,5.9063e+08
NGC5016,17.0,3.041,0.360,159,159,2.434,2.6542406,2.577,10.464,1.5350e+08,6.6005e+08
NGC5016,19.0,3.399,0.402,183,183,1.704,1.9345033,2.431,7.327,1.6651e+08,7.1600e+08
NGC5016,21.0,3.757,0.445,207,206,0.766,1.8953427,2.320,3.292,1.7312e+08,7.4443e+08
NGC5016,23.0,4.115,0.487,227,220,0.160,2.1159453,2.256,0.686,1.7464e+08,7.5093e+08
NGC5016,25.0,4.473,0.529,235,206,0.275,1.8551238,2.264,1.182,1.7733e+08,7.6253e+08
NGC5016,27.0,4.831,0.572,266,177,0.237,1.6659949,2.171,1.021,1.7997e+08,7.7385e+08
NGC5016,29.0,5.188,0.614,279,129,0.311,1.2564621,2.171,1.337,1.8359e+08,7.8942e+08
NGC5016,31.0,5.546,0.657,288,86,0.250,0.99096423,2.190,1.076,1.8659e+08,8.0235e+08
NGC5016,33.0,5.904,0.699,325,73,0.015,0.6088461,2.118,0.064,1.8679e+08,8.0321e+08
NGC5016,35.0,6.262,0.741,339,38,0.022,0.49366796,2.144,0.095,1.8711e+08,8.0456e+08
NGC5016,37.0,6.620,0.784,347,9,nan,nan,2.184,nan,1.8711e+08,8.0456e+08
NGC5056,1.0,0.393,0.021,7,7,15.020,1.5094995,7.248,64.587,3.3992e+07,1.4616e+08
NGC5056,3.0,1.180,0.062,19,19,10.026,2.9956002,4.402,43.111,9.5576e+07,4.1098e+08
NGC5056,5.0,1.967,0.103,30,30,5.937,3.380643,3.470,25.530,1.5316e+08,6.5859e+08
NGC5056,7.0,2.754,0.144,42,42,4.346,2.5009468,2.815,18.688,2.1217e+08,9.1234e+08
NGC5056,9.0,3.541,0.185,52,52,3.651,1.5238217,2.413,15.701,2.7356e+08,1.1763e+09
NGC5056,11.0,4.327,0.226,68,68,3.172,1.0895275,2.022,13.642,3.4330e+08,1.4762e+09
NGC5056,13.0,5.114,0.267,79,79,2.578,0.9707248,1.836,11.087,4.0915e+08,1.7593e+09
NGC5056,15.0,5.901,0.308,85,85,1.842,0.8978651,1.696,7.920,4.5976e+08,1.9770e+09
NGC5056,17.0,6.688,0.349,103,103,1.535,0.95069015,1.516,6.599,5.1086e+08,2.1967e+09
NGC5056,19.0,7.474,0.391,117,117,1.255,0.94094,1.411,5.399,5.5835e+08,2.4009e+09
NGC5056,21.0,8.261,0.432,125,125,1.129,0.9663749,1.368,4.854,6.0397e+08,2.5971e+09
NGC5056,23.0,9.048,0.473,138,138,0.758,0.9495978,1.314,3.258,6.3777e+08,2.7424e+09
NGC5056,25.0,9.835,0.514,150,150,0.397,0.83554345,1.275,1.707,6.5702e+08,2.8252e+09
NGC5056,27.0,10.622,0.555,168,164,0.175,0.77258706,1.223,0.753,6.6653e+08,2.8661e+09
NGC5056,29.0,11.408,0.596,169,144,0.003,0.7338618,1.241,0.014,6.6671e+08,2.8669e+09
NGC5056,31.0,12.195,0.637,190,117,-0.030,0.60566634,1.191,-0.127,6.6490e+08,2.8591e+09
NGC5056,33.0,12.982,0.678,193,74,-0.032,0.44409853,1.211,-0.139,6.6287e+08,2.8504e+09
NGC5056,35.0,13.769,0.719,211,58,-0.008,0.49994707,1.188,-0.034,6.6233e+08,2.8480e+09
NGC5056,37.0,14.555,0.760,226,48,0.056,0.4728787,1.173,0.241,6.6643e+08,2.8657e+09
NGC5056,39.0,15.342,0.802,233,38,0.022,0.28392082,1.186,0.093,6.6806e+08,2.8727e+09
NGC5056,41.0,16.129,0.843,248,13,nan,nan,1.186,nan,6.6806e+08,2.8727e+09
NGC5205,1.0,0.122,0.021,9,9,4.898,1.5695454,10.407,21.060,1.0118e+06,4.3509e+06
NGC5205,3.0,0.365,0.063,23,23,2.025,2.7486348,6.519,8.708,2.0810e+06,8.9481e+06
NGC5205,5.0,0.609,0.105,40,26,0.505,2.15482,4.956,2.174,2.5451e+06,1.0944e+07
NGC5205,7.0,0.852,0.147,56,35,0.298,1.8642383,4.204,1.279,2.9275e+06,1.2588e+07
NGC5205,9.0,1.096,0.189,74,53,0.391,1.713524,3.680,1.680,3.5911e+06,1.5442e+07
NGC5205,11.0,1.339,0.231,89,74,0.993,1.7223768,3.379,4.270,5.6200e+06,2.4166e+07
NGC5205,13.0,1.582,0.273,107,93,1.071,1.614595,3.106,4.603,8.2494e+06,3.5472e+07
NGC5205,15.0,1.826,0.315,119,105,1.868,2.0592446,2.973,8.032,1.3352e+07,5.7412e+07
NGC5205,17.0,2.069,0.358,139,122,2.340,2.317471,2.780,10.062,2.0818e+07,8.9516e+07
NGC5205,19.0,2.313,0.400,153,131,1.720,2.3790264,2.685,7.398,2.6860e+07,1.1550e+08
NGC5205,21.0,2.556,0.442,171,144,1.528,2.328246,2.575,6.571,3.2858e+07,1.4129e+08
NGC5205,23.0,2.800,0.484,186,151,1.255,1.8484119,2.508,5.395,3.8215e+07,1.6433e+08
NGC5205,25.0,3.043,0.526,207,163,0.855,2.0626254,2.423,3.676,4.2278e+07,1.8179e+08
NGC5205,27.0,3.287,0.568,219,164,0.738,1.9128243,2.400,3.172,4.5986e+07,1.9774e+08
NGC5205,29.0,3.530,0.610,232,134,0.450,1.6596618,2.384,1.936,4.8383e+07,2.0805e+08
NGC5205,31.0,3.773,0.652,253,111,0.218,1.4380264,2.337,0.939,4.9652e+07,2.1350e+08
NGC5205,33.0,4.017,0.694,267,105,0.239,1.3526335,2.329,1.029,5.1118e+07,2.1981e+08
NGC5205,35.0,4.260,0.736,285,102,0.090,1.1753296,2.323,0.388,5.1709e+07,2.2235e+08
NGC5205,37.0,4.504,0.778,299,96,0.075,0.8980086,2.331,0.320,5.2220e+07,2.2455e+08
NGC5205,39.0,4.747,0.820,317,70,0.149,0.9208893,2.334,0.642,5.3307e+07,2.2922e+08
NGC5205,41.0,4.991,0.862,329,49,0.146,0.72109574,2.377,0.629,5.4413e+07,2.3398e+08
NGC5205,43.0,5.234,0.904,347,25,nan,nan,2.390,nan,5.4413e+07,2.3398e+08
NGC5205,45.0,5.478,0.946,379,13,nan,nan,2.380,nan,5.4413e+07,2.3398e+08
NGC5218,1.0,0.202,0.018,12,12,565.832,65.39551,15.808,2433.076,3.2064e+08,1.3787e+09
NGC5218,3.0,0.606,0.054,32,32,319.858,95.54376,9.678,1375.390,8.0397e+08,3.4571e+09
NGC5218,5.0,1.011,0.091,55,55,116.651,59.60585,7.336,501.599,1.1069e+09,4.7598e+09
NGC5218,7.0,1.415,0.127,77,77,38.431,31.229862,6.120,165.255,1.2467e+09,5.3607e+09
NGC5218,9.0,1.819,0.163,97,97,18.036,18.89477,5.207,77.555,1.3293e+09,5.7160e+09
NGC5218,11.0,2.223,0.200,119,119,9.260,12.394595,4.445,39.818,1.3813e+09,5.9397e+09
NGC5218,13.0,2.628,0.236,135,135,4.755,9.256764,3.786,20.448,1.4116e+09,6.0701e+09
NGC5218,15.0,3.032,0.272,168,168,3.597,7.981189,3.034,15.468,1.4402e+09,6.1928e+09
NGC5218,17.0,3.436,0.309,183,179,3.380,9.42606,2.800,14.534,1.4694e+09,6.3184e+09
NGC5218,19.0,3.840,0.345,206,176,3.885,9.883703,2.643,16.706,1.5072e+09,6.4809e+09
NGC5218,21.0,4.245,0.381,234,168,3.628,9.199493,2.508,15.601,1.5473e+09,6.6533e+09
NGC5218,23.0,4.649,0.417,249,149,3.016,7.3301883,2.465,12.968,1.5827e+09,6.8058e+09
NGC5218,25.0,5.053,0.454,273,128,2.152,5.1630907,2.398,9.253,1.6105e+09,6.9250e+09
NGC5218,27.0,5.457,0.490,294,112,1.366,4.073363,2.367,5.875,1.6294e+09,7.0066e+09
NGC5218,29.0,5.862,0.526,316,88,0.509,2.5235047,2.343,2.188,1.6370e+09,7.0393e+09
NGC5218,31.0,6.266,0.563,339,80,0.387,1.3804232,2.327,1.665,1.6432e+09,7.0659e+09
NGC5218,33.0,6.670,0.599,357,83,0.248,1.3184875,2.337,1.067,1.6474e+09,7.0839e+09
NGC5218,35.0,7.074,0.635,372,57,0.452,2.062037,2.364,1.945,1.6554e+09,7.1181e+09
NGC5218,37.0,7.479,0.672,407,40,nan,nan,2.339,nan,1.6554e+09,7.1181e+09
NGC5218,39.0,7.883,0.708,420,42,0.363,1.9836968,2.392,1.559,1.6626e+09,7.1490e+09
NGC5218,41.0,8.287,0.744,447,41,nan,nan,2.411,nan,1.6626e+09,7.1490e+09
NGC5218,43.0,8.691,0.780,474,47,nan,nan,2.446,nan,1.6626e+09,7.1490e+09
NGC5218,45.0,9.096,0.817,482,42,nan,nan,2.535,nan,1.6626e+09,7.1490e+09
NGC5218,47.0,9.500,0.853,515,38,nan,nan,2.569,nan,1.6626e+09,7.1490e+09
NGC5218,49.0,9.904,0.889,537,14,nan,nan,2.647,nan,1.6626e+09,7.1490e+09
NGC5218,51.0,10.308,0.926,552,1,nan,nan,2.979,nan,1.6626e+09,7.1490e+09
NGC5394,1.0,0.240,0.013,4,4,86.444,4.8295927,8.477,371.707,5.8903e+07,2.5328e+08
NGC5394,3.0,0.721,0.038,13,13,67.063,14.104824,4.705,288.371,2.0742e+08,8.9190e+08
NGC5394,5.0,1.201,0.063,20,20,43.027,19.824074,3.793,185.015,3.5401e+08,1.5222e+09
NGC5394,7.0,1.682,0.089,32,32,27.683,19.079622,2.993,119.037,5.0492e+08,2.1711e+09
NGC5394,9.0,2.162,0.114,36,36,18.492,17.088587,2.742,79.515,6.1832e+08,2.6588e+09
NGC5394,11.0,2.642,0.139,50,50,12.301,13.734312,2.283,52.895,7.2310e+08,3.1093e+09
NGC5394,13.0,3.123,0.165,52,52,7.037,11.445886,2.198,30.260,7.8543e+08,3.3774e+09
NGC5394,15.0,3.603,0.190,69,69,5.581,9.025179,1.890,23.996,8.5103e+08,3.6594e+09
NGC5394,17.0,4.084,0.215,68,56,4.647,7.499723,1.890,19.981,9.0485e+08,3.8909e+09
NGC5394,19.0,4.564,0.241,83,55,2.722,5.314583,1.710,11.703,9.4334e+08,4.0563e+09
NGC5394,21.0,5.045,0.266,87,47,2.264,4.730195,1.679,9.734,9.7689e+08,4.2006e+09
NGC5394,23.0,5.525,0.291,102,49,1.389,3.0631344,1.555,5.971,1.0010e+09,4.3044e+09
NGC5394,25.0,6.005,0.317,102,43,0.791,2.0113676,1.575,3.403,1.0148e+09,4.3635e+09
NGC5394,27.0,6.486,0.342,120,47,0.368,1.3805549,1.464,1.582,1.0223e+09,4.3958e+09
NGC5394,29.0,6.966,0.368,122,38,0.153,0.87217766,1.482,0.657,1.0255e+09,4.4095e+09
NGC5394,31.0,7.447,0.393,134,41,-0.083,0.57965726,1.424,-0.356,1.0236e+09,4.4013e+09
NGC5394,33.0,7.927,0.418,136,35,-0.211,0.543814,1.447,-0.909,1.0187e+09,4.3803e+09
NGC5394,35.0,8.408,0.444,153,34,-0.219,0.5947423,1.398,-0.943,1.0130e+09,4.3557e+09
NGC5394,37.0,8.888,0.469,153,28,-0.191,0.51374984,1.429,-0.820,1.0080e+09,4.3343e+09
NGC5394,39.0,9.368,0.494,171,27,-0.218,0.6242466,1.387,-0.939,1.0016e+09,4.3070e+09
NGC5394,41.0,9.849,0.520,167,20,-0.170,0.5948096,1.449,-0.733,9.9677e+08,4.2861e+09
NGC5394,43.0,10.329,0.545,187,14,nan,nan,1.406,nan,9.9677e+08,4.2861e+09
NGC5394,45.0,10.810,0.570,190,7,nan,nan,1.450,nan,9.9677e+08,4.2861e+09
NGC5394,47.0,11.290,0.596,201,2,nan,nan,1.453,nan,9.9677e+08,4.2861e+09
NGC5406,1.0,0.377,0.020,9,9,4.874,1.9682951,8.729,20.957,8.8341e+06,3.7987e+07
NGC5406,3.0,1.132,0.059,26,24,2.716,2.397458,5.143,11.678,2.3055e+07,9.9136e+07
NGC5406,5.0,1.887,0.098,44,36,1.294,1.8425198,3.990,5.565,3.4524e+07,1.4845e+08
NGC5406,7.0,2.642,0.138,59,46,0.288,1.434649,3.576,1.237,3.7941e+07,1.6315e+08
NGC5406,9.0,3.396,0.177,85,72,0.403,1.4448476,3.083,1.732,4.4838e+07,1.9280e+08
NGC5406,11.0,4.151,0.216,96,90,1.577,1.9777471,2.975,6.780,7.5324e+07,3.2389e+08
NGC5406,13.0,4.906,0.256,116,112,2.332,2.382034,2.727,10.026,1.2980e+08,5.5812e+08
NGC5406,15.0,5.661,0.295,134,134,3.060,3.0214872,2.576,13.158,2.1238e+08,9.1323e+08
NGC5406,17.0,6.415,0.334,155,155,2.893,3.292278,2.380,12.439,3.0268e+08,1.3015e+09
NGC5406,19.0,7.170,0.374,166,166,2.968,2.857988,2.301,12.763,4.0191e+08,1.7282e+09
NGC5406,21.0,7.925,0.413,186,186,2.721,2.9543176,2.153,11.701,5.0385e+08,2.1665e+09
NGC5406,23.0,8.680,0.452,204,202,2.280,2.537549,2.067,9.806,5.9754e+08,2.5694e+09
NGC5406,25.0,9.434,0.492,222,204,1.712,2.153376,1.999,7.363,6.7411e+08,2.8987e+09
NGC5406,27.0,10.189,0.531,236,216,1.511,2.2691,1.964,6.496,7.4592e+08,3.2074e+09
NGC5406,29.0,10.944,0.571,263,237,1.369,1.85032,1.894,5.886,8.1843e+08,3.5192e+09
NGC5406,31.0,11.699,0.610,276,228,1.546,1.9755619,1.893,6.648,9.0437e+08,3.8888e+09
NGC5406,33.0,12.453,0.649,292,215,1.339,2.0143394,1.885,5.758,9.8312e+08,4.2274e+09
NGC5406,35.0,13.208,0.689,304,203,0.757,1.7088066,1.898,3.255,1.0295e+09,4.4267e+09
NGC5406,37.0,13.963,0.728,334,210,0.429,1.6923996,1.865,1.843,1.0583e+09,4.5507e+09
NGC5406,39.0,14.718,0.767,346,177,0.416,1.4771571,1.891,1.790,1.0873e+09,4.6754e+09
NGC5406,41.0,15.472,0.807,362,144,0.307,1.2249103,1.910,1.319,1.1097e+09,4.7716e+09
NGC5406,43.0,16.227,0.846,389,99,0.113,0.8913612,1.910,0.487,1.1185e+09,4.8097e+09
NGC5406,45.0,16.982,0.885,400,53,0.077,0.7499911,1.958,0.331,1.1247e+09,4.8364e+09
NGC5406,47.0,17.737,0.925,417,30,nan,nan,1.997,nan,1.1247e+09,4.8364e+09
NGC5406,49.0,18.491,0.964,433,20,nan,nan,2.044,nan,1.1247e+09,4.8364e+09
NGC5406,51.0,19.246,1.003,459,9,nan,nan,2.126,nan,1.1247e+09,4.8364e+09
NGC5480,1.0,0.131,0.020,9,9,36.023,4.482099,11.584,154.901,7.3946e+06,3.1797e+07
NGC5480,3.0,0.392,0.060,29,29,23.237,8.97972,6.389,99.917,2.2764e+07,9.7886e+07
NGC5480,5.0,0.653,0.100,46,46,16.479,8.385788,5.071,70.859,4.0053e+07,1.7223e+08
NGC5480,7.0,0.915,0.139,66,66,10.840,6.029931,4.205,46.612,5.6371e+07,2.4239e+08
NGC5480,9.0,1.176,0.179,86,86,8.576,3.9464734,3.605,36.878,7.3193e+07,3.1473e+08
NGC5480,11.0,1.438,0.219,100,100,7.270,4.04548,3.274,31.259,8.9774e+07,3.8603e+08
NGC5480,13.0,1.699,0.259,126,126,6.757,4.9295077,2.923,29.055,1.0919e+08,4.6953e+08
NGC5480,15.0,1.960,0.299,141,141,5.270,4.3818507,2.788,22.659,1.2614e+08,5.4240e+08
NGC5480,17.0,2.222,0.338,163,163,4.356,3.8242543,2.624,18.731,1.4233e+08,6.1203e+08
NGC5480,19.0,2.483,0.378,176,176,4.053,3.7950037,2.564,17.427,1.5860e+08,6.8199e+08
NGC5480,21.0,2.745,0.418,201,201,2.916,3.334686,2.436,12.538,1.7197e+08,7.3947e+08
NGC5480,23.0,3.006,0.458,210,210,2.117,2.7128623,2.427,9.105,1.8211e+08,7.8308e+08
NGC5480,25.0,3.267,0.498,241,238,1.169,2.9669108,2.309,5.029,1.8854e+08,8.1072e+08
NGC5480,27.0,3.529,0.537,249,240,0.565,3.2517292,2.323,2.430,1.9175e+08,8.2452e+08
NGC5480,29.0,3.790,0.577,279,259,-0.051,2.8682694,2.248,-0.221,1.9142e+08,8.2311e+08
NGC5480,31.0,4.052,0.617,287,240,-0.155,2.124222,2.275,-0.667,1.9041e+08,8.1875e+08
NGC5480,33.0,4.313,0.657,315,233,0.018,2.1419303,2.231,0.078,1.9054e+08,8.1931e+08
NGC5480,35.0,4.574,0.697,324,174,0.215,2.1278887,2.273,0.923,1.9212e+08,8.2613e+08
NGC5480,37.0,4.836,0.736,357,104,0.129,1.7432672,2.233,0.553,1.9317e+08,8.3064e+08
NGC5480,39.0,5.097,0.776,358,63,0.032,1.6449181,2.312,0.139,1.9344e+08,8.3177e+08
NGC5480,41.0,5.359,0.816,392,56,0.056,1.5346426,2.291,0.240,1.9393e+08,8.3392e+08
NGC5480,43.0,5.620,0.856,400,45,0.164,1.1655943,2.365,0.706,1.9543e+08,8.4036e+08
NGC5480,45.0,5.881,0.896,430,25,nan,nan,2.376,nan,1.9543e+08,8.4036e+08
