Name, ledaRA, ledaDE, ledaA_Bgal, ledaType, ledaMorph, ledaD25, ledaAxRatio, ledaPA, ledaIncl, ledaVrad, ledaVmaxg, ledaVrot, ledaBar, ledaRing, ledaMultiple, ledaBt, ledaIt, ledaMfir, ledaM21, ledaVvir, ledaModz, ledaDistMpc, W1, eW1, W2, eW2, W3, eW3, W4, eW4, coNomask, coeNomask, coDilated, coeDilated, coSmooth, coeSmooth, coMask2d, coeMask2d, coNomaskDv, coSmoothDv, coBmaj, coBmin, coBpa, coDvhel, nsaZdist, nsaAu, nsaAg, nsaAr, nsaAi, nsaAz, caMass, caeMass, caSFR, caeSFR, caOH, caeOH, caAvgas, caeAvgas, caAvstars, caeAvstars, Su, Sg, Sr, Si, caB, caV, caR, caRe, caeRe, caEllipticity, caPA, caR50, caeR50, caR90, caeR90, caOH_O3N2, caZgas, caZstars, caAge, caeAge, caFHa, caFHacorr, caLHacorr, caMstars, caDistMpc, coMmol, coeMmol, W1lum, W2lum, W3lum, W4lum, W4SFR, coVsys, coVsysFlag, coVrotmax, coeVrotmax, coRflat, coPA, coPAFlag, coInc, coIncFlag, coKinXoff, coKinYoff, coScaleMol, coeScaleMol, coScaleMolHi, coScaleMolLo, coNormMol, coeNormMol, coScaleSt, coeScaleSt, coNormSt, coeNormSt, coR50Mol, coeR50Mol, coR50St, coeR50St, coScaleSFR, coeScaleSFR, coObstime, coNptng, coRMS10mJybm, coRMS10mK, coTpeakmK, coNbeamsDet5, coNbeamsDet3
UGC00809, 1.26440640, 33.81072960, 0.25600000, 5.90000000, Sc, 1.19124201, 4.56036916, 22.33, 82.79000000, 4208.2, 142.7, 143.83, , , , 15.37200000, 13.611, NaN, 15.637, 4327.90000000, 33.99300000, 62.89266532, 11.25900000, 15.89100000, 11.10500000, 15.31300000, 7.76300000, 12.84700000, 5.95300000, 9.48800000, 9.83000000, 14.86000000, 4.99, 0.88, 22.04, 3.74, 13.83, 9.22, 860.00000000, 340, 4.25000042, 3.62000023, 55.29999924, -1.10757995, 0.0138806, 0.488272, 0.481793, 0.303624, 0.223404, 0.162031, 9.99676, 0.126778, -0.135854, 0.0751486, 8.41448, 0.0301836, 0.958383, 0.0479888, 0.180872, 0.914511, 15.85257583, 15.11858431, 14.67601314, 14.44096793, 15.28855391, 14.89316989, 14.63490611, 17.58592318, 17.58592318, 0.98000241, 22.03877569, 19.08326656, 0.28481853, 38.72780566, 0.05434736, 8.43185, 0.01394741, 0.01381202, 8.71018985, 0.51249925, 3.11537576, 3.21410097, 40.77474304, 9.96289344, 60.43650370, 8.33651e+08, 1.41463e+08, 3.76687e+42, 1.75536e+42, 2.91372e+42, 2.05104e+42, 0.43071753, 4171.00000000, 0.00000000, 165.5, 9.3, 16.6, 18.60000000, 0.00000000, 78.90000000, 2.00000000, 0.00000000, 0.00000000, 6.14, 2.52, 10.28, 3.97, 7.15, 1.3, 3.84, 0.16, 78.89, 1.07, 3.56, 0.13, 4.55, 0.04, 2.99, 0.36, 3.98000000, 7.00000000, 10.50000000, 62.70000000, 296.00000000, 0.00000000, 1.77827833
UGC03253, 5.32822780, 84.05252780, 0.29000000, 3.00000000, Sb, 1.37404198, 1.86208714, 84, 60.74000000, 4120.9, 154.96, 177.63, B, R, , 13.75100000, 12.16, 13.379, 15.55, 4396.20000000, 34.03400000, 64.09143566, 9.89800000, 15.20600000, 9.88500000, 14.70300000, 7.07800000, 12.50100000, 5.24500000, 9.13300000, 10.51000000, 12.15000000, 10.8, 1.3, 20.74, 3.11, 23.55, 7.13, 760.00000000, 300, 6.81000003, 4.37000035, 50.09999847, -8.14080048, 0.0143559, 0.555093, 0.547728, 0.345176, 0.253977, 0.184205, 10.6304, 0.105087, 0.231379, 0.106901, 8.50697, 0.0722983, 1.12411, 0.0586828, 1.18836, 1.78188, 15.59818742, 14.04265928, 13.45545216, 13.14646128, 14.32218593, 13.73974393, 13.38987401, 19.79203050, 19.79203050, 0.77653489, 30.12033675, 31.06797725, 0.11280210, 49.70876361, 3.96371377, 8.50584, 0.01372423, 0.01395670, 8.50578304, 0.65831062, 3.34163128, 3.58175797, 41.14242803, 10.95608745, 59.45907728, 7.59477e+08, 1.13885e+08, 1.27708e+43, 5.2264e+42, 5.30011e+42, 3.81075e+42, 0.80025835, 4040.00000000, 1.00000000, 123.1, 28.9, 7.8, 267.70000000, 2.00000000, 58.30000000, 2.00000000, 0.00000000, 0.00000000, 5.14, 1.14, 6.16, 3.01, 15.69, 1.2, 2.42, 0.09, 2504.88, 1.09, 3.84, 0.09, 3.87, 0.07, 3.16, 1.03, 5.31000000, 7.00000000, 13.10000000, 40.70000000, 221.00000000, 0.88966864, 2.04623787
UGC03539, 6.81497660, 66.26127630, 0.34600000, 4.20000000, Sbc, 1.83231442, 9.50604794, 116.39, 90.00000000, 3307.7, 142.12, 142.12, B, , , 15.21900000, 13.381, 12.947, 15.341, 3532.30000000, 33.56500000, 51.64163693, 10.29100000, 15.40900000, 10.13000000, 14.83200000, 6.67500000, 12.31200000, 4.96900000, 8.99800000, 26.28000000, 14.84000000, 58.36, 2.48, 55.57, 4.21, 45.62, 9.06, 860.00000000, 420, 5.63000031, 4.42000050, -34.20000076, -2.27010989, 0.0117635, 0.640745, 0.632243, 0.398437, 0.293166, 0.212628, 9.83665, 0.129562, -0.169014, 0.0891225, 8.39129, 0.0720815, 1.30411, 0.0633149, 0.739251, 1.44673, 16.25045941, 15.14499194, 14.37037212, 14.00976978, 15.41698885, 14.75590288, 14.28465726, 15.30214558, 15.30214558, 0.93298172, 20.11148986, 21.46514792, 0.52370239, 42.36542353, 0.23002403, 8.45712, 0.01090064, 0.01077557, 8.64022256, 0.55189565, 3.07907444, 3.07907444, 40.41104197, 10.01880481, 47.12171753, 1.28163e+09, 9.70969e+07, 5.58501e+42, 2.61944e+42, 4.82493e+42, 3.08615e+42, 0.64809118, 3278.00000000, 0.00000000, 141.3, 7.9, 13.5, 302.90000000, 0.00000000, 72.10000000, 2.00000000, 0.00000000, 0.00000000, 1.58, 1.03, 1.97, 1.14, 128.59, 2.96, 1.46, 0.02, 694.99, 1.05, 2.41, 0.14, 2.26, 0.13, 1.62, 0.15, 4.03000000, 7.00000000, 12.90000000, 47.90000000, 609.00000000, 5.63899877, 9.57565829
UGC03969, 7.68730940, 27.61405570, 0.22200000, 5.90000000, Sc, 1.26765187, 3.99944750, 134.44, 79.97000000, 8131.3, 217.57, 220.95, , , , 15.46400000, 13.733, 13.494, 16.156, 8201.40000000, 35.39000000, 119.67405313, 10.70000000, 15.61200000, 10.51800000, 15.02300000, 7.11700000, 12.52200000, 5.50800000, 9.26500000, 24.92000000, 12.91000000, 45.92, 2.29, 52.24, 4.15, 45.02, 8.28, 860.00000000, 520, 5.38000041, 4.14000009, 46.09999847, 9.38379002, 0.0271151, 0.426197, 0.420542, 0.265023, 0.195002, 0.141432, 10.7357, 0.101368, 0.551919, 0.084596, 8.49977, 0.0502389, 1.64985, 0.083864, 0.580326, 1.80969, 16.49887508, 15.25676856, 14.54417313, 14.19317530, 15.54486869, 14.88575709, 14.46299270, 14.65086142, 14.65086142, 0.98353530, 44.31031239, 15.04976788, 0.36463382, 35.11612506, 0.10692035, 8.51123, 0.02704753, 0.02680930, 9.08554761, 0.39832510, 2.95873942, 3.25828781, 41.42418696, 11.02553090, 118.39669505, 7.48654e+09, 5.94738e+08, 2.41914e+43, 1.15677e+43, 2.02735e+43, 1.18592e+43, 2.49042257, 8037.00000000, 0.00000000, 208.3, 12.2, 14, 134.30000000, 2.00000000, 70.00000000, 0.00000000, 0.00000000, 0.00000000, 4.86, 0.27, 5.84, 3.93, 63.82, 1.07, 2.78, 0.24, 1020.66, 1.2, 6.05, 0.05, 4.49, 0.07, 4.68, 0.26, 3.68000000, 7.00000000, 10.40000000, 43.00000000, 316.00000000, 4.71519779, 10.73797144
UGC03973, 7.70904480, 49.80981120, 0.30700000, 3.10000000, Sb, 1.33967669, 1.22461620, 73, 36.72000000, 6655.7, 73, 122.07, B, , , 13.65900000, NaN, 12.793, 16.167, 6825.70000000, 34.98900000, 99.49471218, 8.81200000, 14.66800000, 7.94000000, 13.73800000, 4.96700000, 11.45800000, 2.58800000, 7.80700000, 10.93000000, 11.74000000, 33.79, 2.1, 34.32, 4.23, 22.83, 8.74, 720.00000000, 420, 4.61999984, 4.50000032, 62.09999847, 2.56294990, 0.0225281, 0.586969, 0.579181, 0.364997, 0.268562, 0.194783, 10.9381, 0.0830586, 0.920293, 0.114895, 8.48924, 0.0503482, 0.76026, 0.141448, 0.569741, 0.80841, 14.83396248, 14.09810639, 13.49922141, 13.28617642, 14.34302349, 13.86925967, 13.44219013, 12.82324009, 12.82324009, 0.52328379, 25.93975442, 17.83676193, 0.11296607, 41.80491078, 0.01093250, 8.4942, 0.02200115, 0.02203675, 8.93809990, 0.22225840, 3.68342053, 3.90093280, 41.92041575, 11.06692134, 95.93338005, 3.24507e+09, 3.99961e+08, 9.03901e+43, 8.1603e+43, 9.64247e+43, 1.14634e+44, 24.07317525, 6594.00000000, 0.00000000, 232.1, 17.6, 12.7, 143.80000000, 0.00000000, 39.10000000, 2.00000000, 0.50000000, -1.80000000, 4.5, 0.96, 5.7, 2.99, 44.1, 1.33, 3.86, 0.34, 644.96, 1.26, 4.47, 0.06, 4.53, 0.03, 5.13, 9.52, 3.99000000, 7.00000000, 10.10000000, 44.70000000, 254.00000000, 2.12251668, 6.66470239
UGC04029, 7.80527740, 34.33221510, 0.23500000, 3.90000000, Sbc, 1.80301774, 5.33334895, 64.67, 90.00000000, 4416.2, 160.04, 160.04, B, , , 14.55100000, 12.652, 12.801, 14.857, 4520.30000000, 34.09300000, 65.85670532, 10.09000000, 15.30800000, 9.94900000, 14.73500000, 6.58900000, 12.24600000, 4.50000000, 8.75900000, 24.20000000, 13.05000000, 58.91, 2.32, 56.69, 4.2, 44.83, 9.44, 860.00000000, 420, 4.90000066, 3.95999998, 46.70000076, 7.24272013, 0.0161658, 0.450262, 0.444288, 0.279988, 0.206013, 0.149418, 10.3833, 0.101111, 0.175627, 0.09083, 8.47715, 0.0770605, 1.44822, 0.0719566, 0.564395, 1.46779, 15.92504435, 14.78032532, 14.11730732, 13.79859153, 15.03152761, 14.43848248, 14.04767861, 18.04915389, 18.04915389, 0.98273667, -27.26005382, 20.76708419, 0.48329420, 53.88216439, 0.18232486, 8.4921, 0.01464526, 0.01469842, 8.50584469, 0.36659656, 3.18470129, 3.68396737, 41.30914890, 10.97698507, 63.49502196, 2.36516e+09, 1.75228e+08, 1.22028e+43, 5.61883e+42, 9.48262e+42, 8.63086e+42, 1.81248007, 4389.00000000, 0.00000000, 149.5, 9.7, 18.5, 58.50000000, 0.00000000, 77.60000000, 2.00000000, 0.00000000, 0.00000000, 4.03, 0.35, 5.11, 3.17, 29.44, 1.16, 3.38, 0.16, 434.16, 1.1, 4.65, 0.06, 4.58, 0.07, 4.33, 0.34, 3.98000000, 7.00000000, 10.10000000, 47.80000000, 482.00000000, 5.18500455, 11.50707150
UGC04132, 7.98694510, 32.91493330, 0.29400000, 4.00000000, Sbc, 1.23310483, 3.20626932, 28.77, 77.36000000, 5210.7, 237.84, 243.74, , , , 14.21900000, 12.415, 11.576, 15.022, 5297.40000000, 34.43800000, 77.19692476, 9.30300000, 14.91400000, 9.16200000, 14.34300000, 5.32400000, 11.63600000, 3.55200000, 8.28900000, 135.14000000, 14.11000000, 190.89, 3.77, 179.25, 6.02, 145.05, 12.34, 860.00000000, 580, 5.48000028, 3.95999998, 60.50000000, 7.34272003, 0.0179757, 0.563986, 0.556502, 0.350705, 0.258045, 0.187156, 10.9394, 0.118298, 0.959154, 0.0695663, 8.5414, 0.0397768, 1.65525, 0.0546796, 0.612471, 1.45253, 15.12561769, 13.95232766, 13.30511339, 13.02119115, 14.19285439, 13.62963274, 13.24326989, 18.28411037, 18.28411037, 0.97247115, 26.92385929, 20.06635718, 0.72954083, 40.69011316, 0.12162153, 8.52365, 0.01734320, 0.01729215, 8.90489975, 0.33692557, 3.71521594, 4.13252335, 41.92694342, 11.15970862, 75.35034714, 1.05039e+10, 3.52768e+08, 3.54774e+43, 1.63357e+43, 4.28173e+43, 2.91035e+43, 6.11173337, 5151.00000000, 0.00000000, 237.2, 9.2, 19.6, 212.60000000, 0.00000000, 72.00000000, 2.00000000, 0.00000000, -0.80000000, 3.13, 0.13, 3.68, 2.44, 183.88, 1.09, 3.63, 0.16, 1491.57, 1.08, 4.86, 0.06, 5.48, 0.05, 4.42, 0.49, 4.01000000, 7.00000000, 11.50000000, 48.80000000, 728.00000000, 17.24351126, 25.78392957
UGC04280, 8.24259450, 54.79949260, 0.18300000, 1.10000000, Sa, 1.32129563, 4.49779855, 2.17, 90.00000000, 3515.9, 156.42, 156.42, , , , 14.42000000, 13.158, 13.488, 15.52, 3709.20000000, 33.66200000, 54.00077591, 10.36900000, 15.44700000, 10.25000000, 14.88500000, 7.34400000, 12.62100000, 5.36100000, 9.18900000, 6.27000000, 16.20000000, 14.87, 1.52, 16.9, 2.99, 19.65, 6.66, 860.00000000, 300, 4.76999986, 4.51000035, -9.19999981, 0.28003401, 0.0121991, 0.350962, 0.346305, 0.21824, 0.160579, 0.116465, 10.2972, 0.092938, -0.197083, 0.0969934, 8.50154, 0.0281485, 0.874099, 0.0504155, 0.392935, 1.0937, 15.55305107, 14.26435665, 13.62639068, 13.31513497, 14.52412611, 13.93257067, 13.55922235, 14.16536054, 14.16536054, 0.91004930, -2.55312833, 13.55693553, 1.26386236, 35.02208345, 0.07101331, 8.47488, 0.01175969, 0.01166771, 8.97749595, 0.36502344, 3.24067289, 3.45373896, 40.86871187, 10.48368159, 50.86954646, 4.53852e+08, 8.02969e+07, 6.05755e+42, 2.73327e+42, 3.03644e+42, 2.50663e+42, 0.52639241, 3500.00000000, 0.00000000, NaN, NaN, NaN, 183.70000000, 2.00000000, 71.50000000, 2.00000000, 0.00000000, 0.00000000, NaN, NaN, NaN, NaN, NaN, NaN, 1.63, 0.04, 1108.47, 1.07, NaN, NaN, 2.7, 0.1, 1.95, 0.19, 4.01000000, 7.00000000, 13.30000000, 56.80000000, 290.00000000, 0.90253354, 2.09223685
UGC04461, 8.55629500, 52.53229390, 0.16300000, 4.00000000, Sbc, 1.38038426, 3.25836701, 43.76, 77.83000000, 4996.2, 298.4, 305.26, , , , 14.57700000, 13.44, 13.097, 15.37, 5179.80000000, 34.38700000, 75.40497495, 10.65700000, 15.59000000, 10.42300000, 14.97400000, 6.88000000, 12.40000000, 4.93300000, 8.97800000, 21.50000000, 15.04000000, 34.38, 2.05, 32.35, 3.57, 32.91, 7.88, 860.00000000, 340, 4.88000060, 4.22000033, 54.20000076, 0.48289201, 0.0171522, 0.307234, 0.303157, 0.191048, 0.140572, 0.101954, 10.3734, 0.122075, 0.335782, 0.0726512, 8.41476, 0.0759655, 0.781062, 0.0413927, 0.47394, 1.05093, 15.61457738, 14.59761071, 14.12575672, 13.86272996, 14.79265910, 14.35985806, 14.07548386, 18.00633556, 18.00633556, 0.96255602, -41.70093773, 19.08326656, 0.57253507, 40.41162329, 0.19841251, 8.40171, 0.01664339, 0.01656221, 8.36354154, 0.49112990, 3.43696386, 3.62745837, 41.36909439, 10.41671675, 72.27049993, 1.74509e+09, 1.9258e+08, 9.37786e+42, 4.70423e+42, 9.39661e+42, 7.50407e+42, 1.57585409, 4941.00000000, 0.00000000, 137, 9.7, 12.8, 222.80000000, 0.00000000, 70.10000000, 2.00000000, 0.00000000, 0.00000000, 3.28, 0.61, 4.43, 2.31, 35.2, 1.31, 3.14, 0.07, 283.27, 1.04, 3.31, 0.08, 4.4, 0.06, 3.65, 0.38, 3.99000000, 7.00000000, 11.90000000, 53.10000000, 376.00000000, 2.35703451, 5.14262076
UGC05108, 9.59063960, 29.81264270, 0.07500000, 2.00000000, SBab, 1.09395637, 2.58226019, 142.38, 74.42000000, 8091, 230.12, 238.9, B, , , 15.09400000, NaN, 12.925, 15.244, 8204.40000000, 35.39000000, 119.67405313, 10.36400000, 15.44600000, 10.26700000, 14.90000000, 7.15000000, 12.54100000, 4.77400000, 8.89900000, 25.14000000, 10.90000000, 29.1, 1.58, 39.31, 3.46, 21.42, 6.79, 860.00000000, 620, 5.47000025, 4.38000038, 52.00000000, 4.13648987, 0.0270158, 0.142456, 0.140566, 0.088584, 0.0651793, 0.0472734, 11.1071, 0.112542, 0.662624, 0.120508, 8.5045, 0.063005, 1.95862, 0.261857, 0.147484, 0.704613, 15.83927794, 14.41424986, 13.77495950, 13.44372233, 14.69516343, 14.07082290, 13.70386599, 13.05896067, 13.05896067, 0.50732214, 4.78499387, 12.82017264, 0.54108901, 39.01791673, 0.04114848, 8.49941, 0.02705042, 0.02700264, 9.12324312, 0.37454773, 2.97020083, 3.62403992, 41.82263368, 11.17298066, 118.40960463, 5.63475e+09, 4.95961e+08, 3.29728e+43, 1.45794e+43, 1.96708e+43, 2.33211e+43, 4.89742447, 8015.00000000, 0.00000000, 275.2, 17.8, 9, 136.10000000, 0.00000000, 66.10000000, 2.00000000, 0.00000000, 0.00000000, 2.75, 0.35, 3.48, 1.88, 95.05, 1.24, 3.79, 0.1, 1043.8, 1.08, 3.41, 0.09, 5.62, 0.04, 2.72, 0.28, 3.98000000, 7.00000000, 9.40000000, 36.10000000, 251.00000000, 2.09965999, 3.97830315
UGC05111, 9.61456580, 66.78835870, 0.40200000, 4.00000000, Sbc, 1.49279441, 5.47015963, 120.16, 90.00000000, 6734, 207.66, 207.66, , , , 15.32200000, 13.358, 13.215, NaN, 6977.10000000, 35.04200000, 101.95299776, 10.04900000, 15.28800000, 9.96500000, 14.74800000, 6.64800000, 12.29300000, 5.08100000, 9.05200000, 68.89000000, 10.81000000, 95.42, 2.73, 91.66, 4.52, 65.67, 9.35, 800.00000000, 540, 5.21000032, 4.94999997, 2.90000010, -5.05721998, 0.0229542, 0.763992, 0.753854, 0.475076, 0.349556, 0.253527, 10.8219, 0.119488, 0.593132, 0.113613, 8.52841, 0.0482301, 2.24284, 0.0837095, 0.728143, 1.8242, 16.24984719, 14.73207726, 13.93112126, 13.55329680, 15.05685211, 14.30377624, 13.84439877, 14.19907127, 14.19907127, 0.92575592, 29.14854398, 15.60716669, 0.28919155, 38.46051792, 0.01785772, 8.53015, 0.02250559, 0.02250029, 9.12115631, 0.38729592, 2.96645434, 3.48046566, 41.50014812, 11.21884928, 98.17118960, 9.07134e+09, 4.47332e+08, 3.02935e+43, 1.32353e+43, 2.14693e+43, 1.20821e+43, 2.53724258, 6660.00000000, 0.00000000, 223, 9, 21.2, 118.30000000, 0.00000000, 72.90000000, 2.00000000, 2.00000000, -1.00000000, 4.19, 0.39, 4.91, 3.36, 98.35, 1.2, 3.41, 0.17, 1399.03, 1.13, 6.43, 0.06, 5.82, 0.05, 5.36, 0.39, 4.61000000, 7.00000000, 10.50000000, 37.60000000, 403.00000000, 11.80624418, 16.56296284
UGC05244, 9.81337980, 64.16798720, 0.24500000, 5.80000000, Sc, 1.50660707, 7.58577575, 32.96, 90.00000000, 3025, 104.42, 104.42, , , , 15.11700000, 13.819, NaN, 15.701, 3256.30000000, 33.38500000, 47.53352259, 11.67200000, 16.09300000, 11.57900000, 15.54200000, 8.55100000, 13.19700000, 6.96100000, 9.97700000, -6.09000000, 17.88000000, NaN, NaN, 4.64, 1.91, 3.15, 5.21, 860.00000000, 120, 5.10000000, 4.63999989, -23.10000038, -4.75632000, 0.0104686, 0.467734, 0.461527, 0.290853, 0.214007, 0.155215, 9.66909, 0.148281, -0.411349, 0.0899454, 8.35228, 0.052314, 0.806159, 0.032769, 0.490854, 1.38052, 16.02951084, 15.19193784, 14.74831591, 14.49157616, 15.36131632, 14.97428460, 14.69642521, 17.23632111, 17.23632111, 0.98131291, 32.51566383, 16.26967960, 0.30147368, 35.90549981, 0.14871956, 8.37016, 0.01011243, 0.00992176, 8.50390898, 0.42784794, 3.08083451, 3.18151810, 40.42177185, 9.60937464, 43.68738731, 9.20555e+07, 3.78935e+07, 1.34553e+42, 5.9276e+41, 7.36819e+41, 4.23532e+41, 0.08894182, 2974.00000000, 1.00000000, NaN, NaN, NaN, 32.80000000, 2.00000000, 77.90000000, 2.00000000, 0.00000000, 0.00000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 2.82, 0.12, NaN, NaN, 2.33000000, 7.00000000, 15.20000000, 59.10000000, 282.00000000, 0.00000000, 0.41024203
UGC05359, 9.98101940, 19.21499580, 0.10300000, 3.90000000, SABb, 1.55596563, 2.64240876, 94.76, 72.04000000, 8467.9, 209.82, 220.57, B, , , 14.96900000, 13.543, NaN, NaN, 8536.80000000, 35.47700000, 124.56613801, 11.03400000, 15.77900000, 10.90200000, 15.20800000, 7.89800000, 12.88300000, 6.18500000, 9.59600000, 4.63000000, 10.14000000, 10.3, 1.14, 28.87, 3.38, 20.97, 8.13, 860.00000000, 480, 6.75000027, 4.87000016, 46.50000000, 5.23041010, 0.0279401, 0.201172, 0.198502, 0.125095, 0.0920439, 0.0667579, 10.8584, 0.131813, 0.298677, 0.208198, 8.47075, 0.106092, 1.01574, 0.0458605, 0.343474, 0.950168, 16.29513021, 14.97915755, 14.39373105, 14.09051841, 15.23428989, 14.65385199, 14.33176322, 15.96879593, 15.96879593, 0.87516233, 0.36096954, 16.83817637, 0.07133496, 40.97289584, 0.23378483, 8.47347, 0.02812190, 0.02785500, 8.83548847, 0.46317047, 2.85331121, 2.96888059, 41.16781959, 10.90738475, 123.20104225, 4.47528e+09, 5.2395e+08, 1.9258e+43, 8.79418e+42, 1.06925e+43, 6.88341e+42, 1.44551515, 8344.00000000, 0.00000000, 206.4, 17.2, 14, 94.50000000, 0.00000000, 72.30000000, 2.00000000, -0.90000000, 0.80000000, 9.21, 1.14, 12.12, 6.56, 11.41, 1.16, 4.24, 0.06, 453.84, 1.05, 8.47, 0.05, 6.64, 0.04, 8.08, 3.49, 3.99000000, 7.00000000, 9.90000000, 27.80000000, 150.00000000, 0.45640645, 5.07416578
UGC05498NED01, 10.20101667, 23.08544700, 0.11400000, 1.00000000, Sa, 1.56675107, 6.05340875, 61.37, 90.00000000, 6306, NaN, NaN, , , M, 15.07200000, 13.43, 13.686, NaN, 6386.40000000, 34.72000000, 87.90225168, 10.23300000, 15.38000000, 10.03300000, 14.78200000, 7.61100000, 12.74800000, 6.04900000, 9.52500000, -6.11000000, 17.36000000, 11.48, 1.43, NaN, NaN, NaN, NaN, 860.00000000, NaN, 5.23999999, 3.92000028, 27.89999962, 3.58600998, 0.0208109, 0.216955, 0.214076, 0.13491, 0.0992655, 0.0719956, 10.7617, 0.107972, -0.0438869, 0.134274, 8.43621, 0.0780774, 1.21023, 0.0697459, 0.412421, 1.19475, 16.26816516, 14.71471878, 13.98348319, 13.61734982, 15.03670388, 14.32067666, 13.90229695, 13.34431691, 13.34431691, 0.94720853, -30.81653105, 13.55693553, 0.05140122, 42.93029584, 0.15135805, 8.49298, 0.02105760, 0.02096725, 9.27480580, 0.41795842, 2.74720417, 2.99739782, 40.97622314, 10.97128647, 91.75217310, NaN, 1.50287e+09, 2.23364e+43, 1.08592e+43, 7.7247e+42, 4.3272e+42, 0.90871271, 6250.00000000, 1.00000000, NaN, NaN, NaN, 61.80000000, 0.00000000, 81.00000000, 0.00000000, 0.00000000, 0.00000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 3.93000000, 7.00000000, 13.80000000, 61.90000000, 273.00000000, 0.00000000, 0.00000000
UGC05598, 10.37055850, 20.58939180, 0.11400000, 3.80000000, Sbc, 1.26765187, 3.34965439, 34.71, 79.00000000, 5636, 154.93, 157.82, , , , 15.36400000, 13.44, 13.785, 15.74, 5718.10000000, 34.60100000, 83.21469007, 10.95700000, 15.74100000, 10.87000000, 15.19700000, 7.37300000, 12.63900000, 5.72800000, 9.37300000, 10.54000000, 17.00000000, 22.3, 1.93, 21.61, 3.32, 21.74, 7.28, 860.00000000, 320, 5.83000006, 4.07000030, 39.90000153, 3.47748995, 0.0189595, 0.221979, 0.219033, 0.138034, 0.101564, 0.0736627, 10.4024, 0.118382, 0.147394, 0.0903339, 8.45063, 0.0526836, 1.12403, 0.0595444, 0.454328, 1.07092, 16.10877288, 14.99295052, 14.44161155, 14.15074811, 15.21271231, 14.70474714, 14.38491386, 16.04728185, 16.04728185, 0.95714827, 36.33620259, 16.72196431, 0.07541267, 39.57531554, 0.10058552, 8.46166, 0.01865640, 0.01880174, 8.75244098, 0.45013043, 3.04344842, 3.23287626, 41.07738352, 10.48924927, 81.13850672, 1.46646e+09, 2.25296e+08, 8.96676e+42, 3.92844e+42, 7.52147e+42, 4.54809e+42, 0.95509793, 5591.00000000, 0.00000000, 147.3, 10.5, 12.7, 215.60000000, 2.00000000, 74.80000000, 2.00000000, 0.00000000, 0.00000000, 2.68, 0.06, 3.46, 2.03, 31.44, 1.03, 3.09, 0.21, 352.7, 1.17, 2.99, 0.11, 5.12, 0.06, 4.59, 0.51, 2.98000000, 7.00000000, 14.10000000, 54.60000000, 378.00000000, 0.96704339, 3.60781572
UGC06312, 11.30004800, 7.84466250, 0.18200000, 0.90000000, Sa, 1.18032064, 2.34422882, 47.72, 73.47000000, 6350, 253.02, 263.92, B, , , 14.77200000, 12.953, NaN, 15.508, 6368.80000000, 34.83900000, 92.85386804, 10.18800000, 15.35800000, 10.18600000, 14.85900000, 7.90300000, 12.89500000, 6.56800000, 9.78600000, -7.14000000, 14.54000000, NaN, NaN, NaN, NaN, NaN, NaN, 860.00000000, NaN, 4.61000022, 4.57000053, -21.50000000, 2.07439995, 0.0207311, 0.347885, 0.343269, 0.216326, 0.159171, 0.115444, 10.9298, 0.118821, 0.0194946, 0.231251, NaN, NaN, 1.96143, 0.11582, 0.306943, 1.07116, 15.90020257, 14.40083894, 13.69207526, 13.31300858, 14.71786453, 14.01918532, 13.60807271, 13.14862322, 13.14862322, 0.80747215, -44.49009719, 14.59308619, 1.05438370, 40.41162329, 0.24388600, 8.52785, 0.02067175, 0.02109963, 9.29901870, 0.35991083, 2.57321946, 2.88158119, 40.86044610, 11.13378622, 90.04404135, NaN, 1.21277e+09, 2.24229e+43, 9.08399e+42, 5.68537e+42, 2.58395e+42, 0.54263005, 6266.00000000, 1.00000000, NaN, NaN, NaN, 224.60000000, 0.00000000, 68.70000000, 2.00000000, 0.00000000, 0.00000000, NaN, NaN, NaN, NaN, NaN, NaN, 3.31, 0.04, 1231.11, 1.04, NaN, NaN, 5.09, 0.05, 5.16, 0.5, 2.94000000, 7.00000000, 11.60000000, 50.80000000, 224.00000000, 0.00000000, 0.00000000
