# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: coVlsr_e20, unit: km / s, datatype: float64, format: .3f, description: 'Velocity, VRAD, LSRK'}
# - {name: coNomaskSpec_e20, unit: Jy, datatype: float32, format: .5f, description: Unmasked spectrum}
# - {name: coNomaskUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in Unmasked spectrum}
# - {name: coDilatedSpec_e20, unit: Jy, datatype: float32, format: .5f, description: Dilated mask spectrum}
# - {name: coDilatedUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in Dilated mask spectrum}
# - {name: coSmoothSpec_e20, unit: Jy, datatype: float32, format: .5f, description: Smoothed mask spectrum}
# - {name: coSmoothUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in Smoothed mask spectrum}
# - {name: coMask2dSpec_e20, unit: Jy, datatype: float32, format: .5f, description: 2D mask spectrum}
# - {name: coMask2dUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in 2D mask spectrum}
# - {name: cottNomaskSpec_e20, unit: Jy, datatype: float32, format: .5f, description: Unmasked spectrum}
# - {name: cottNomaskUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in Unmasked spectrum}
# - {name: cottDilatedSpec_e20, unit: Jy, datatype: float32, format: .5f, description: Dilated mask spectrum}
# - {name: cottDilatedUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in Dilated mask spectrum}
# - {name: cottSmoothSpec_e20, unit: Jy, datatype: float32, format: .5f, description: Smoothed mask spectrum}
# - {name: cottSmoothUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in Smoothed mask spectrum}
# - {name: cottMask2dSpec_e20, unit: Jy, datatype: float32, format: .5f, description: 2D mask spectrum}
# - {name: cottMask2dUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in 2D mask spectrum}
# delimiter: ','
# meta: !!omap
# - {date: '2020-06-09'}
# - {comments: Integrated CO spectra from e20 cubes}
# schema: astropy-2.0
Name,coVlsr_e20,coNomaskSpec_e20,coNomaskUnc_e20,coDilatedSpec_e20,coDilatedUnc_e20,coSmoothSpec_e20,coSmoothUnc_e20,coMask2dSpec_e20,coMask2dUnc_e20,cottNomaskSpec_e20,cottNomaskUnc_e20,cottDilatedSpec_e20,cottDilatedUnc_e20,cottSmoothSpec_e20,cottSmoothUnc_e20,cottMask2dSpec_e20,cottMask2dUnc_e20
NGC2486,4420.000,0.44230,0.85250,nan,nan,nan,nan,nan,nan,0.21290,0.45130,nan,nan,nan,nan,0.00050,0.07530
NGC2486,4440.000,0.07700,0.85250,nan,nan,nan,nan,nan,nan,-0.52730,0.45130,nan,nan,nan,nan,0.12350,0.07530
NGC2486,4460.000,-0.18620,0.85240,nan,nan,nan,nan,nan,nan,0.07830,0.45130,nan,nan,nan,nan,0.13570,0.07530
NGC2486,4480.000,-0.06870,0.85240,nan,nan,nan,nan,nan,nan,0.07770,0.45130,nan,nan,nan,nan,0.10270,0.07530
NGC2486,4500.000,0.90090,0.85240,nan,nan,nan,nan,nan,nan,-0.09120,0.45130,nan,nan,nan,nan,-0.07400,0.07530
NGC2486,4520.000,0.46500,0.85240,nan,nan,nan,nan,nan,nan,0.00390,0.45120,nan,nan,nan,nan,0.06980,0.07530
NGC2486,4540.000,-0.31230,0.85240,nan,nan,nan,nan,nan,nan,0.03190,0.45120,nan,nan,nan,nan,-0.02550,0.07530
NGC2486,4560.000,-0.77040,0.85240,nan,nan,nan,nan,nan,nan,-0.33600,0.45120,nan,nan,nan,nan,-0.02820,0.07530
NGC2486,4580.000,-0.89180,0.85230,nan,nan,nan,nan,nan,nan,-0.15200,0.45120,nan,nan,nan,nan,-0.00250,0.07530
NGC2486,4600.000,-0.77130,0.85230,nan,nan,nan,nan,nan,nan,-0.09020,0.45120,nan,nan,nan,nan,-0.03920,0.07530
NGC2486,4620.000,-0.11650,0.85230,nan,nan,nan,nan,nan,nan,-0.19920,0.45120,nan,nan,nan,nan,0.08470,0.07530
NGC2486,4640.000,-0.03900,0.85230,nan,nan,nan,nan,nan,nan,0.18010,0.45120,nan,nan,nan,nan,0.03440,0.07530
NGC2486,4660.000,-0.25980,0.85230,nan,nan,nan,nan,nan,nan,0.02390,0.45130,nan,nan,nan,nan,-0.01710,0.07530
NGC2486,4680.000,-0.60930,0.85230,nan,nan,nan,nan,nan,nan,-0.25290,0.45130,nan,nan,nan,nan,-0.04230,0.07530
NGC2486,4700.000,-0.42340,0.85220,nan,nan,nan,nan,nan,nan,-0.21110,0.45130,nan,nan,nan,nan,0.12170,0.07530
NGC2486,4720.000,-0.00960,0.85220,nan,nan,nan,nan,nan,nan,-0.10940,0.45130,nan,nan,nan,nan,0.10350,0.07530
NGC2486,4740.000,0.26320,0.85220,nan,nan,nan,nan,nan,nan,0.20780,0.45120,nan,nan,nan,nan,-0.05600,0.07530
NGC2486,4760.000,0.05160,0.85220,nan,nan,nan,nan,nan,nan,-0.40150,0.45120,nan,nan,-0.02130,0.05710,-0.02040,0.07530
NGC2486,4780.000,0.68160,0.85220,nan,nan,nan,nan,nan,nan,0.23940,0.45120,nan,nan,-0.01930,0.06660,-0.00980,0.07530
NGC2486,4800.000,0.49300,0.85220,nan,nan,nan,nan,nan,nan,-0.11250,0.45120,nan,nan,0.22770,0.07240,0.23270,0.07530
NGC2486,4820.000,-0.04250,0.85220,nan,nan,nan,nan,nan,nan,-0.08900,0.45120,nan,nan,0.23290,0.07310,0.23650,0.07530
NGC2486,4840.000,0.35520,0.85220,nan,nan,nan,nan,nan,nan,0.29040,0.45110,nan,nan,-0.07830,0.06720,-0.07820,0.07530
NGC2486,4860.000,1.10420,0.85220,nan,nan,nan,nan,nan,nan,0.15600,0.45110,nan,nan,-0.03220,0.05740,-0.05440,0.07530
NGC2486,4880.000,0.15810,0.85220,nan,nan,nan,nan,nan,nan,0.16790,0.45110,nan,nan,nan,nan,-0.12100,0.07530
NGC2486,4900.000,0.00300,0.85220,nan,nan,nan,nan,nan,nan,0.00320,0.45110,nan,nan,nan,nan,0.02910,0.07530
NGC2486,4920.000,0.03840,0.85220,nan,nan,nan,nan,nan,nan,-0.22070,0.45110,nan,nan,nan,nan,-0.01610,0.07530
NGC2486,4940.000,-0.22550,0.85220,nan,nan,nan,nan,nan,nan,0.29030,0.45110,nan,nan,nan,nan,-0.03400,0.07530
NGC2486,4960.000,0.11730,0.85200,nan,nan,nan,nan,nan,nan,0.12060,0.45110,nan,nan,nan,nan,0.06740,0.07530
NGC2486,4980.000,0.50050,0.85210,nan,nan,nan,nan,nan,nan,-0.18940,0.45110,nan,nan,nan,nan,0.00090,0.07530
NGC2486,5000.000,0.17240,0.85210,nan,nan,nan,nan,nan,nan,-0.01110,0.45110,nan,nan,nan,nan,0.02760,0.07530
NGC2487,4320.000,-0.47260,0.43870,nan,nan,nan,nan,0.18210,0.21180,-0.08390,0.24060,nan,nan,nan,nan,nan,nan
NGC2487,4340.000,-0.44150,0.43870,nan,nan,nan,nan,0.09000,0.21180,-0.22780,0.24060,nan,nan,nan,nan,nan,nan
NGC2487,4360.000,0.13420,0.43870,nan,nan,nan,nan,-0.01020,0.21180,0.15000,0.24060,nan,nan,nan,nan,nan,nan
NGC2487,4380.000,0.32880,0.43860,nan,nan,nan,nan,-0.13590,0.21180,0.06540,0.24060,nan,nan,nan,nan,nan,nan
NGC2487,4400.000,-0.22740,0.43860,nan,nan,nan,nan,0.02340,0.21180,-0.05160,0.24060,nan,nan,nan,nan,nan,nan
NGC2487,4420.000,0.52210,0.43860,nan,nan,nan,nan,0.21230,0.21180,-0.24070,0.24050,nan,nan,nan,nan,nan,nan
NGC2487,4440.000,-0.64740,0.43860,nan,nan,nan,nan,-0.18620,0.21180,-0.09480,0.24050,nan,nan,nan,nan,nan,nan
NGC2487,4460.000,0.26460,0.43860,nan,nan,nan,nan,-0.08270,0.21180,-0.24010,0.24050,nan,nan,nan,nan,nan,nan
NGC2487,4480.000,0.13020,0.43860,nan,nan,nan,nan,0.35880,0.21180,-0.08550,0.24050,nan,nan,nan,nan,nan,nan
NGC2487,4500.000,0.23040,0.43850,nan,nan,nan,nan,0.17410,0.21180,-0.03610,0.24050,nan,nan,nan,nan,nan,nan
NGC2487,4520.000,0.24430,0.43850,nan,nan,nan,nan,0.42550,0.21180,-0.13190,0.24050,nan,nan,nan,nan,nan,nan
NGC2487,4540.000,0.02130,0.43850,nan,nan,nan,nan,-0.21420,0.21180,-0.17450,0.24050,nan,nan,nan,nan,nan,nan
NGC2487,4560.000,-0.41520,0.43850,nan,nan,nan,nan,-0.29250,0.21180,-0.05330,0.24050,nan,nan,nan,nan,nan,nan
NGC2487,4580.000,0.31260,0.43850,nan,nan,nan,nan,0.13010,0.21180,0.19010,0.24050,nan,nan,nan,nan,nan,nan
NGC2487,4600.000,0.34080,0.43850,nan,nan,nan,nan,0.07000,0.21180,-0.13890,0.24040,nan,nan,nan,nan,nan,nan
NGC2487,4620.000,-0.22850,0.43850,nan,nan,nan,nan,-0.07610,0.21180,-0.03910,0.24040,nan,nan,nan,nan,nan,nan
NGC2487,4640.000,-0.07580,0.43850,0.00200,0.01430,nan,nan,0.00970,0.21180,0.03450,0.24040,nan,nan,nan,nan,nan,nan
NGC2487,4660.000,-0.17500,0.43850,0.04570,0.02780,nan,nan,-0.10340,0.21180,0.00080,0.24040,nan,nan,nan,nan,nan,nan
NGC2487,4680.000,-0.40130,0.43840,0.11260,0.03380,nan,nan,0.05080,0.21180,-0.02110,0.24040,nan,nan,nan,nan,nan,nan
NGC2487,4700.000,-0.00550,0.43840,0.11170,0.03790,nan,nan,0.05690,0.21180,0.04020,0.24040,nan,nan,nan,nan,nan,nan
NGC2487,4720.000,-0.13710,0.43840,0.08220,0.04240,-0.06980,0.06820,-0.16660,0.21180,-0.26790,0.24040,nan,nan,nan,nan,nan,nan
NGC2487,4740.000,0.04610,0.43840,0.12600,0.04080,-0.00800,0.11290,0.13100,0.21180,-0.06600,0.24040,nan,nan,nan,nan,nan,nan
NGC2487,4760.000,-0.14420,0.43840,0.08390,0.04230,0.33460,0.15160,0.39210,0.21180,0.03440,0.24040,nan,nan,nan,nan,nan,nan
NGC2487,4780.000,-0.33570,0.43840,0.15230,0.04490,0.60030,0.15650,0.49520,0.21180,0.12360,0.24040,nan,nan,nan,nan,nan,nan
NGC2487,4800.000,-0.06740,0.43840,0.14530,0.04470,0.53230,0.17860,0.47870,0.21180,-0.17230,0.24040,nan,nan,nan,nan,nan,nan
NGC2487,4820.000,-0.16960,0.43840,0.06140,0.03690,0.37200,0.18130,0.49000,0.21180,-0.02150,0.24040,nan,nan,nan,nan,nan,nan
NGC2487,4840.000,0.43200,0.43840,0.06490,0.02800,0.41550,0.17820,0.44290,0.21180,-0.09700,0.24040,nan,nan,nan,nan,nan,nan
NGC2487,4860.000,0.10260,0.43840,0.00920,0.02080,0.24350,0.14770,0.01740,0.21180,-0.04840,0.24040,nan,nan,nan,nan,nan,nan
NGC2487,4880.000,0.34520,0.43840,nan,nan,0.17620,0.13290,-0.01700,0.21180,-0.03220,0.24030,nan,nan,nan,nan,nan,nan
NGC2487,4900.000,-0.05530,0.43840,nan,nan,-0.14930,0.09560,-0.05720,0.21180,-0.04350,0.24030,nan,nan,nan,nan,nan,nan
NGC2487,4920.000,0.09820,0.43830,nan,nan,0.05390,0.05570,0.03420,0.21180,0.34850,0.24030,nan,nan,nan,nan,nan,nan
NGC2487,4940.000,-0.00740,0.43840,nan,nan,nan,nan,0.01930,0.21180,0.18380,0.24030,nan,nan,nan,nan,nan,nan
NGC2487,4960.000,-0.59040,0.43830,nan,nan,nan,nan,-0.02480,0.21180,0.13680,0.24030,nan,nan,nan,nan,nan,nan
NGC2487,4980.000,0.36050,0.43830,nan,nan,nan,nan,0.06740,0.21180,0.00170,0.24030,nan,nan,nan,nan,nan,nan
NGC2487,5000.000,-0.14200,0.43830,nan,nan,nan,nan,0.34420,0.21180,-0.04380,0.24030,nan,nan,nan,nan,nan,nan
NGC2487,5020.000,-0.35250,0.43830,nan,nan,nan,nan,0.05060,0.21180,-0.07270,0.24030,nan,nan,nan,nan,nan,nan
NGC2487,5040.000,-0.32520,0.43830,nan,nan,nan,nan,0.08650,0.21180,-0.20200,0.24030,nan,nan,nan,nan,nan,nan
NGC2487,5060.000,-0.70000,0.43830,nan,nan,nan,nan,0.02280,0.21180,-0.05630,0.24030,nan,nan,nan,nan,nan,nan
NGC2487,5080.000,0.22440,0.43830,nan,nan,nan,nan,0.14390,0.21180,0.03240,0.24030,nan,nan,nan,nan,nan,nan
NGC2487,5100.000,0.30950,0.43830,nan,nan,nan,nan,0.06890,0.21180,0.19150,0.24030,nan,nan,nan,nan,nan,nan
NGC2487,5120.000,0.09800,0.43830,nan,nan,nan,nan,-0.17450,0.21180,0.04850,0.24030,nan,nan,nan,nan,nan,nan
NGC2487,5140.000,-0.08160,0.43830,nan,nan,nan,nan,-0.00710,0.21180,-0.33230,0.24030,nan,nan,nan,nan,nan,nan
NGC2487,5160.000,0.14500,0.43830,nan,nan,nan,nan,0.13830,0.21180,-0.01030,0.24030,nan,nan,nan,nan,nan,nan
NGC2487,5180.000,0.13690,0.43830,nan,nan,nan,nan,0.01510,0.21180,-0.05010,0.24030,nan,nan,nan,nan,nan,nan
NGC2604,1640.000,0.20640,0.34980,nan,nan,nan,nan,nan,nan,0.04890,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,1660.000,-0.16660,0.34980,nan,nan,nan,nan,nan,nan,0.19530,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,1680.000,-0.30560,0.34970,nan,nan,nan,nan,nan,nan,0.06530,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,1700.000,-0.16200,0.34970,nan,nan,nan,nan,nan,nan,-0.01590,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,1720.000,0.06200,0.34970,nan,nan,nan,nan,nan,nan,-0.01820,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,1740.000,-0.30100,0.34970,nan,nan,nan,nan,nan,nan,-0.09100,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,1760.000,-0.02830,0.34970,nan,nan,nan,nan,nan,nan,0.04100,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,1780.000,-0.22490,0.34970,nan,nan,nan,nan,nan,nan,0.01350,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,1800.000,0.24060,0.34970,nan,nan,nan,nan,nan,nan,-0.00960,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,1820.000,-0.13440,0.34970,nan,nan,nan,nan,nan,nan,0.00700,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,1840.000,0.06390,0.34980,nan,nan,nan,nan,nan,nan,0.07000,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,1860.000,-0.09090,0.34980,nan,nan,nan,nan,nan,nan,0.05430,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,1880.000,-0.07380,0.34980,nan,nan,nan,nan,nan,nan,-0.13940,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,1900.000,-0.12350,0.34980,nan,nan,nan,nan,nan,nan,-0.06190,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,1920.000,-0.20850,0.34970,nan,nan,nan,nan,nan,nan,0.08420,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,1940.000,0.11750,0.34970,nan,nan,nan,nan,nan,nan,0.06580,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,1960.000,-0.28090,0.34970,nan,nan,nan,nan,nan,nan,-0.00940,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,1980.000,-0.31620,0.34970,nan,nan,nan,nan,nan,nan,-0.17950,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,2000.000,-0.05000,0.34970,nan,nan,nan,nan,nan,nan,-0.07450,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,2020.000,-0.22820,0.34970,nan,nan,nan,nan,nan,nan,-0.10640,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,2040.000,0.17370,0.34970,nan,nan,nan,nan,nan,nan,-0.05980,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,2060.000,0.04840,0.34960,nan,nan,nan,nan,nan,nan,-0.02970,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,2080.000,-0.00310,0.34960,nan,nan,nan,nan,nan,nan,0.07450,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,2100.000,-0.28600,0.34960,nan,nan,nan,nan,nan,nan,-0.03490,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,2120.000,-0.28600,0.34950,nan,nan,nan,nan,nan,nan,-0.03600,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,2140.000,-0.38280,0.34950,nan,nan,nan,nan,nan,nan,0.08120,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,2160.000,-0.22460,0.34950,nan,nan,nan,nan,nan,nan,-0.15590,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,2180.000,-0.07280,0.34950,nan,nan,nan,nan,nan,nan,-0.05220,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,2200.000,-0.07240,0.34950,nan,nan,nan,nan,nan,nan,0.13110,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,2220.000,0.17730,0.34950,nan,nan,nan,nan,nan,nan,0.19960,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,2240.000,-0.02370,0.34950,nan,nan,nan,nan,nan,nan,0.10160,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,2260.000,-0.02120,0.34950,nan,nan,nan,nan,nan,nan,0.13050,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,2280.000,-0.01710,0.34950,nan,nan,nan,nan,nan,nan,0.12470,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,2300.000,0.10590,0.34950,nan,nan,nan,nan,nan,nan,0.00930,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,2320.000,-0.01430,0.34950,nan,nan,nan,nan,nan,nan,-0.01730,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,2340.000,-0.02810,0.34950,nan,nan,nan,nan,nan,nan,-0.05630,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,2360.000,-0.02690,0.34950,nan,nan,nan,nan,nan,nan,0.10940,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,2380.000,0.21930,0.34950,nan,nan,nan,nan,nan,nan,-0.08580,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,2400.000,-0.08440,0.34940,nan,nan,nan,nan,nan,nan,-0.04570,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,2420.000,-0.00750,0.34940,nan,nan,nan,nan,nan,nan,-0.02800,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,2440.000,-0.12760,0.34940,nan,nan,nan,nan,nan,nan,-0.03440,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,2460.000,-0.11690,0.34940,nan,nan,nan,nan,nan,nan,-0.09590,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,2480.000,-0.25000,0.34940,nan,nan,nan,nan,nan,nan,0.06490,0.14770,nan,nan,nan,nan,nan,nan
NGC2604,2500.000,0.02280,0.34940,nan,nan,nan,nan,nan,nan,0.07650,0.14760,nan,nan,nan,nan,nan,nan
NGC2623,5000.000,-0.00120,0.25070,nan,nan,nan,nan,0.05510,0.13390,-0.07600,0.15030,nan,nan,nan,nan,nan,nan
NGC2623,5020.000,0.28490,0.25070,nan,nan,nan,nan,0.07600,0.13390,-0.15130,0.15030,nan,nan,nan,nan,nan,nan
NGC2623,5040.000,0.31320,0.25060,nan,nan,nan,nan,0.22470,0.13390,0.11140,0.15030,nan,nan,nan,nan,nan,nan
NGC2623,5060.000,0.05380,0.25060,nan,nan,nan,nan,0.28570,0.13390,0.04640,0.15030,nan,nan,nan,nan,nan,nan
NGC2623,5080.000,-0.00740,0.25060,nan,nan,nan,nan,0.28660,0.13390,0.06560,0.15030,nan,nan,nan,nan,nan,nan
NGC2623,5100.000,-0.17160,0.25060,nan,nan,nan,nan,0.12100,0.13390,0.10150,0.15030,nan,nan,nan,nan,nan,nan
NGC2623,5120.000,0.06340,0.25060,nan,nan,nan,nan,-0.06780,0.13390,0.04700,0.15030,nan,nan,nan,nan,nan,nan
NGC2623,5140.000,-0.01680,0.25060,nan,nan,nan,nan,0.01590,0.13390,0.01870,0.15030,nan,nan,nan,nan,nan,nan
NGC2623,5160.000,-0.01200,0.25060,nan,nan,0.00520,0.03120,0.00910,0.13390,0.07540,0.15030,nan,nan,nan,nan,nan,nan
NGC2623,5180.000,0.14030,0.25060,0.00210,0.00600,0.07490,0.06360,0.02570,0.13390,-0.07210,0.15030,nan,nan,nan,nan,nan,nan
NGC2623,5200.000,0.19610,0.25060,0.02570,0.02220,0.10290,0.08310,0.00870,0.13390,-0.02370,0.15030,nan,nan,nan,nan,nan,nan
NGC2623,5220.000,0.10530,0.25060,0.09560,0.02960,0.26780,0.09910,0.17560,0.13390,-0.04310,0.15030,nan,nan,nan,nan,nan,nan
NGC2623,5240.000,0.04580,0.25060,0.12610,0.02960,0.29110,0.10510,0.25010,0.13390,0.05850,0.15030,nan,nan,nan,nan,nan,nan
NGC2623,5260.000,0.06690,0.25060,0.09560,0.02640,0.35730,0.10370,0.34100,0.13390,0.06410,0.15030,nan,nan,nan,nan,nan,nan
NGC2623,5280.000,0.22290,0.25050,0.16920,0.03340,0.24840,0.09250,0.19780,0.13390,-0.01400,0.15030,nan,nan,nan,nan,nan,nan
NGC2623,5300.000,0.23930,0.25050,0.29780,0.03710,0.29420,0.08870,0.22520,0.13390,0.02040,0.15030,nan,nan,nan,nan,nan,nan
NGC2623,5320.000,0.28560,0.25050,0.29860,0.03680,0.23200,0.06800,0.07520,0.13390,-0.13290,0.15030,nan,nan,nan,nan,nan,nan
NGC2623,5340.000,0.03550,0.25050,0.32430,0.03690,0.36760,0.06640,0.25470,0.13390,-0.09610,0.15030,nan,nan,nan,nan,nan,nan
NGC2623,5360.000,0.23570,0.25050,0.40960,0.04510,0.47280,0.07030,0.32750,0.13390,0.05310,0.15030,nan,nan,nan,nan,nan,nan
NGC2623,5380.000,0.35250,0.25050,0.52840,0.04970,0.61190,0.07250,0.60400,0.13390,0.06150,0.15030,nan,nan,nan,nan,nan,nan
NGC2623,5400.000,-0.03680,0.25050,0.39280,0.05010,0.40920,0.07080,0.36340,0.13390,0.01640,0.15020,nan,nan,nan,nan,nan,nan
NGC2623,5420.000,0.22590,0.25050,0.45270,0.04300,0.47610,0.06860,0.41490,0.13390,0.15980,0.15020,nan,nan,nan,nan,nan,nan
NGC2623,5440.000,-0.00750,0.25050,0.38540,0.03930,0.39880,0.06550,0.33440,0.13390,-0.12660,0.15020,nan,nan,nan,nan,nan,nan
NGC2623,5460.000,0.31660,0.25050,0.32930,0.03810,0.34480,0.06540,0.41760,0.13390,-0.05590,0.15020,nan,nan,nan,nan,nan,nan
NGC2623,5480.000,0.21350,0.25050,0.36620,0.03650,0.42970,0.06420,0.33590,0.13390,0.02660,0.15020,nan,nan,nan,nan,nan,nan
NGC2623,5500.000,0.28370,0.25050,0.22560,0.03270,0.20890,0.06210,0.11730,0.13390,-0.08020,0.15020,nan,nan,nan,nan,nan,nan
NGC2623,5520.000,0.33700,0.25050,0.21630,0.03520,0.22620,0.06230,0.15480,0.13390,-0.01910,0.15020,nan,nan,nan,nan,nan,nan
NGC2623,5540.000,-0.03430,0.25050,0.29700,0.03750,0.36220,0.06090,0.13870,0.13390,-0.07070,0.15020,nan,nan,nan,nan,nan,nan
NGC2623,5560.000,0.06200,0.25050,0.22090,0.03780,0.21620,0.06090,0.22970,0.13390,-0.05180,0.15020,nan,nan,nan,nan,nan,nan
NGC2623,5580.000,0.06690,0.25050,0.20820,0.03470,0.27010,0.07380,0.29150,0.13390,-0.01090,0.15020,nan,nan,nan,nan,nan,nan
NGC2623,5600.000,0.21480,0.25050,0.19570,0.03430,0.16610,0.07540,0.15610,0.13390,-0.07600,0.15020,nan,nan,nan,nan,nan,nan
NGC2623,5620.000,0.07320,0.25050,0.13710,0.03180,0.31030,0.07770,0.37350,0.13390,0.01490,0.15020,nan,nan,nan,nan,nan,nan
NGC2623,5640.000,-0.08680,0.25050,0.11850,0.02990,0.12380,0.06740,0.11740,0.13390,0.08300,0.15020,nan,nan,nan,nan,nan,nan
NGC2623,5660.000,-0.13110,0.25040,0.01850,0.02400,0.02690,0.06090,0.01150,0.13380,0.06820,0.15020,nan,nan,nan,nan,nan,nan
NGC2623,5680.000,-0.07430,0.25040,0.00390,0.00950,0.02090,0.03380,0.09560,0.13380,0.18510,0.15020,nan,nan,nan,nan,nan,nan
NGC2623,5700.000,-0.16250,0.25030,nan,nan,nan,nan,0.15250,0.13380,-0.02620,0.15020,nan,nan,nan,nan,nan,nan
NGC2623,5720.000,0.04930,0.25030,nan,nan,nan,nan,0.04420,0.13380,0.11740,0.15020,nan,nan,nan,nan,nan,nan
NGC2623,5740.000,-0.00220,0.25030,nan,nan,nan,nan,-0.17310,0.13380,-0.18010,0.15020,nan,nan,nan,nan,nan,nan
NGC2623,5760.000,0.04820,0.25030,nan,nan,nan,nan,-0.17270,0.13380,-0.08170,0.15020,nan,nan,nan,nan,nan,nan
NGC2623,5780.000,0.15610,0.25030,nan,nan,nan,nan,0.06980,0.13380,-0.00870,0.15020,nan,nan,nan,nan,nan,nan
NGC2623,5800.000,-0.11850,0.25030,nan,nan,nan,nan,0.05450,0.13380,0.05910,0.15020,nan,nan,nan,nan,nan,nan
NGC2623,5820.000,0.08950,0.25030,nan,nan,nan,nan,-0.03220,0.13380,-0.11450,0.15020,nan,nan,nan,nan,nan,nan
NGC2623,5840.000,-0.04360,0.25030,nan,nan,nan,nan,-0.11100,0.13380,-0.01400,0.15020,nan,nan,nan,nan,nan,nan
NGC2623,5860.000,0.03660,0.25030,nan,nan,nan,nan,-0.08230,0.13380,0.01490,0.15020,nan,nan,nan,nan,nan,nan
NGC2639,2720.000,0.11670,0.30890,nan,nan,nan,nan,-0.03830,0.11780,0.06710,0.15040,nan,nan,nan,nan,nan,nan
NGC2639,2740.000,0.08090,0.30890,nan,nan,nan,nan,0.06060,0.11780,0.09010,0.15040,nan,nan,nan,nan,nan,nan
NGC2639,2760.000,-0.01250,0.30890,nan,nan,nan,nan,0.08770,0.11780,-0.04840,0.15040,nan,nan,nan,nan,nan,nan
NGC2639,2780.000,0.15490,0.30890,nan,nan,nan,nan,0.01270,0.11780,-0.13890,0.15040,nan,nan,nan,nan,nan,nan
NGC2639,2800.000,0.00610,0.30880,nan,nan,nan,nan,0.00430,0.11780,-0.01590,0.15040,nan,nan,nan,nan,nan,nan
NGC2639,2820.000,-0.03860,0.30880,nan,nan,-0.02820,0.03030,-0.09280,0.11780,-0.01590,0.15040,nan,nan,nan,nan,nan,nan
NGC2639,2840.000,0.06580,0.30880,0.00140,0.01960,0.02760,0.05710,0.07010,0.11780,0.06000,0.15040,nan,nan,nan,nan,nan,nan
NGC2639,2860.000,0.28930,0.30880,0.07680,0.03680,0.09490,0.06270,0.00510,0.11780,-0.02260,0.15040,nan,nan,nan,nan,nan,nan
NGC2639,2880.000,0.28330,0.30880,0.24700,0.04420,0.28060,0.06880,0.22110,0.11780,0.01550,0.15040,nan,nan,nan,nan,nan,nan
NGC2639,2900.000,-0.13990,0.30880,0.22540,0.04530,0.26120,0.06940,0.16550,0.11780,-0.00920,0.15040,nan,nan,nan,nan,nan,nan
NGC2639,2920.000,0.14940,0.30880,0.17710,0.04200,0.23680,0.07200,0.12280,0.11780,-0.08700,0.15040,nan,nan,nan,nan,nan,nan
