# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: coVlsr_natv, unit: km / s, datatype: float64, format: .3f, description: 'Velocity, VRAD, LSRK'}
# - {name: coNomaskSpec_natv, unit: Jy, datatype: float32, format: .5f, description: Unmasked spectrum}
# - {name: coNomaskUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in Unmasked spectrum}
# - {name: coDilatedSpec_natv, unit: Jy, datatype: float32, format: .5f, description: Dilated mask spectrum}
# - {name: coDilatedUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in Dilated mask spectrum}
# - {name: coSmoothSpec_natv, unit: Jy, datatype: float32, format: .5f, description: Smoothed mask spectrum}
# - {name: coSmoothUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in Smoothed mask spectrum}
# - {name: coMask2dSpec_natv, unit: Jy, datatype: float32, format: .5f, description: 2D mask spectrum}
# - {name: coMask2dUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in 2D mask spectrum}
# - {name: cottNomaskSpec_natv, unit: Jy, datatype: float32, format: .5f, description: Unmasked spectrum}
# - {name: cottNomaskUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in Unmasked spectrum}
# - {name: cottDilatedSpec_natv, unit: Jy, datatype: float32, format: .5f, description: Dilated mask spectrum}
# - {name: cottDilatedUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in Dilated mask spectrum}
# - {name: cottSmoothSpec_natv, unit: Jy, datatype: float32, format: .5f, description: Smoothed mask spectrum}
# - {name: cottSmoothUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in Smoothed mask spectrum}
# - {name: cottMask2dSpec_natv, unit: Jy, datatype: float32, format: .5f, description: 2D mask spectrum}
# - {name: cottMask2dUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in 2D mask spectrum}
# delimiter: ','
# meta: !!omap
# - {date: '2020-06-28'}
# - {comments: Integrated CO spectra from de20 cubes}
# schema: astropy-2.0
Name,coVlsr_natv,coNomaskSpec_natv,coNomaskUnc_natv,coDilatedSpec_natv,coDilatedUnc_natv,coSmoothSpec_natv,coSmoothUnc_natv,coMask2dSpec_natv,coMask2dUnc_natv,cottNomaskSpec_natv,cottNomaskUnc_natv,cottDilatedSpec_natv,cottDilatedUnc_natv,cottSmoothSpec_natv,cottSmoothUnc_natv,cottMask2dSpec_natv,cottMask2dUnc_natv
NGC2906,2480.000,-0.26640,0.26560,nan,nan,nan,nan,0.05550,0.10720,0.04680,0.11390,nan,nan,nan,nan,nan,nan
NGC2906,2500.000,-0.01440,0.26560,nan,nan,nan,nan,0.00570,0.10720,0.04500,0.11390,nan,nan,nan,nan,nan,nan
NGC2906,2520.000,0.08880,0.26560,nan,nan,nan,nan,0.01630,0.10720,-0.04910,0.11390,nan,nan,nan,nan,nan,nan
NGC2906,2540.000,-0.02280,0.26560,nan,nan,nan,nan,-0.10660,0.10720,-0.05720,0.11390,nan,nan,nan,nan,nan,nan
NGC2906,2560.000,0.14270,0.26560,nan,nan,nan,nan,-0.08020,0.10720,-0.08230,0.11390,nan,nan,nan,nan,nan,nan
NGC2916,3260.000,0.15660,0.25810,nan,nan,nan,nan,0.01840,0.10760,0.02020,0.15830,nan,nan,nan,nan,nan,nan
NGC2916,3280.000,0.26770,0.25810,nan,nan,nan,nan,-0.05170,0.10760,0.01120,0.15830,nan,nan,nan,nan,nan,nan
NGC2916,3300.000,0.05200,0.25810,nan,nan,nan,nan,0.04880,0.10760,0.06980,0.15830,nan,nan,nan,nan,nan,nan
NGC2916,3320.000,0.11190,0.25810,nan,nan,nan,nan,0.01160,0.10760,-0.03460,0.15830,nan,nan,nan,nan,nan,nan
NGC2916,3340.000,-0.29040,0.25810,nan,nan,nan,nan,-0.03080,0.10750,0.00190,0.15830,nan,nan,nan,nan,nan,nan
NGC2916,3360.000,-0.02040,0.25810,nan,nan,nan,nan,0.08730,0.10750,-0.00090,0.15830,nan,nan,nan,nan,nan,nan
NGC2916,3380.000,0.04950,0.25800,nan,nan,nan,nan,0.11410,0.10750,-0.00190,0.15830,nan,nan,nan,nan,nan,nan
NGC2916,3400.000,-0.01950,0.25800,nan,nan,nan,nan,-0.05390,0.10750,0.14040,0.15830,nan,nan,nan,nan,nan,nan
NGC2916,3420.000,0.01150,0.25800,nan,nan,nan,nan,0.11720,0.10750,-0.04340,0.15830,nan,nan,nan,nan,nan,nan
NGC2916,3440.000,0.24640,0.25800,0.00280,0.00580,0.06570,0.04000,0.07800,0.10750,-0.12760,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,3460.000,-0.14980,0.25800,0.01390,0.01330,-0.06730,0.05600,0.00140,0.10750,-0.04310,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,3480.000,0.16750,0.25800,0.05180,0.01900,0.19700,0.06480,0.20370,0.10750,-0.16540,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,3500.000,-0.02790,0.25800,0.11440,0.02440,0.25270,0.06640,0.18390,0.10750,-0.02560,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,3520.000,0.14820,0.25800,0.11050,0.02420,0.16930,0.06380,0.06300,0.10750,-0.04420,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,3540.000,-0.14700,0.25800,-0.00660,0.01670,0.11950,0.05480,0.07210,0.10750,-0.09640,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,3560.000,0.03370,0.25800,nan,nan,-0.01080,0.05330,0.01410,0.10750,-0.01860,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,3580.000,-0.03960,0.25800,nan,nan,-0.01220,0.04300,-0.09660,0.10750,-0.12170,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,3600.000,0.04310,0.25800,nan,nan,0.15900,0.04170,-0.09440,0.10750,-0.08490,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,3620.000,0.10000,0.25800,nan,nan,0.09190,0.03690,-0.06380,0.10750,0.02500,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,3640.000,0.04400,0.25800,nan,nan,0.00450,0.03280,-0.14520,0.10750,0.00570,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,3660.000,0.23710,0.25800,nan,nan,-0.00180,0.02290,-0.05480,0.10750,0.12190,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,3680.000,0.00360,0.25800,nan,nan,nan,nan,-0.06910,0.10750,0.01400,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,3700.000,-0.08930,0.25800,nan,nan,0.01130,0.02250,-0.03690,0.10750,0.03940,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,3720.000,-0.10910,0.25800,nan,nan,0.01430,0.03050,-0.02780,0.10750,-0.04260,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,3740.000,0.12560,0.25800,nan,nan,0.10100,0.03840,0.00180,0.10750,-0.13320,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,3760.000,0.07600,0.25800,nan,nan,0.12360,0.04760,0.04430,0.10750,-0.22700,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,3780.000,0.05810,0.25800,nan,nan,0.09790,0.05700,-0.10310,0.10750,-0.07500,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,3800.000,0.07770,0.25800,nan,nan,0.16890,0.06340,0.08770,0.10750,-0.04120,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,3820.000,0.02310,0.25800,nan,nan,0.27600,0.06300,0.34530,0.10750,-0.02190,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,3840.000,-0.09670,0.25800,nan,nan,0.29890,0.06070,0.27820,0.10750,0.16010,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,3860.000,0.08560,0.25800,nan,nan,0.05060,0.05430,-0.00270,0.10750,0.03700,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,3880.000,0.21870,0.25800,nan,nan,-0.05760,0.04270,-0.04660,0.10750,0.02550,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,3900.000,-0.06430,0.25800,nan,nan,0.01730,0.02150,0.03830,0.10750,0.02090,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,3920.000,-0.08420,0.25800,nan,nan,nan,nan,0.04790,0.10750,0.01480,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,3940.000,-0.00230,0.25800,nan,nan,nan,nan,-0.06060,0.10750,0.05480,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,3960.000,-0.04210,0.25800,nan,nan,nan,nan,0.07070,0.10750,0.00330,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,3980.000,0.22070,0.25800,nan,nan,nan,nan,-0.05620,0.10750,-0.01140,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,4000.000,0.06650,0.25800,nan,nan,nan,nan,-0.03850,0.10750,-0.02560,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,4020.000,-0.05400,0.25800,nan,nan,nan,nan,-0.02210,0.10750,-0.06280,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,4040.000,0.03440,0.25790,nan,nan,nan,nan,0.00820,0.10750,0.08320,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,4060.000,-0.07180,0.25800,nan,nan,nan,nan,-0.04700,0.10750,-0.01110,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,4080.000,0.03130,0.25800,nan,nan,nan,nan,-0.10450,0.10750,0.07740,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,4100.000,0.20910,0.25800,nan,nan,nan,nan,-0.07170,0.10750,0.00650,0.15820,nan,nan,nan,nan,nan,nan
NGC2916,4120.000,-0.10160,0.25790,nan,nan,nan,nan,-0.01000,0.10750,0.01300,0.15820,nan,nan,nan,nan,nan,nan
NGC2918,6220.000,0.00490,0.25150,nan,nan,nan,nan,nan,nan,-0.05230,0.15640,nan,nan,nan,nan,nan,nan
NGC2918,6240.000,-0.04480,0.25150,nan,nan,nan,nan,nan,nan,-0.03300,0.15640,nan,nan,nan,nan,nan,nan
NGC2918,6260.000,-0.02350,0.25150,nan,nan,nan,nan,nan,nan,-0.08990,0.15640,nan,nan,nan,nan,nan,nan
NGC2918,6280.000,0.08230,0.25150,nan,nan,nan,nan,nan,nan,-0.03800,0.15640,nan,nan,nan,nan,nan,nan
NGC2918,6300.000,0.03920,0.25150,nan,nan,nan,nan,nan,nan,0.06070,0.15640,nan,nan,nan,nan,nan,nan
NGC2918,6320.000,0.09960,0.25150,nan,nan,nan,nan,nan,nan,-0.01260,0.15640,nan,nan,nan,nan,nan,nan
NGC2918,6340.000,0.06860,0.25150,nan,nan,nan,nan,nan,nan,0.09960,0.15640,nan,nan,nan,nan,nan,nan
NGC2918,6360.000,-0.06570,0.25150,nan,nan,nan,nan,nan,nan,0.08400,0.15640,nan,nan,nan,nan,nan,nan
NGC2918,6380.000,0.29420,0.25150,nan,nan,nan,nan,nan,nan,-0.03090,0.15640,nan,nan,nan,nan,nan,nan
NGC2918,6400.000,0.01420,0.25150,nan,nan,nan,nan,nan,nan,-0.05930,0.15640,nan,nan,nan,nan,nan,nan
NGC2918,6420.000,-0.05900,0.25150,nan,nan,nan,nan,nan,nan,0.06710,0.15640,nan,nan,nan,nan,nan,nan
NGC2918,6440.000,-0.06100,0.25150,nan,nan,nan,nan,nan,nan,-0.02180,0.15630,nan,nan,nan,nan,nan,nan
NGC2918,6460.000,-0.04880,0.25150,nan,nan,nan,nan,nan,nan,-0.03790,0.15630,nan,nan,nan,nan,nan,nan
NGC2918,6480.000,0.04460,0.25150,nan,nan,nan,nan,nan,nan,-0.06580,0.15630,nan,nan,nan,nan,nan,nan
NGC2918,6500.000,0.15400,0.25150,nan,nan,nan,nan,nan,nan,0.02470,0.15630,nan,nan,nan,nan,nan,nan
NGC2918,6520.000,0.07270,0.25150,nan,nan,nan,nan,nan,nan,-0.00550,0.15630,nan,nan,nan,nan,nan,nan
NGC2918,6540.000,-0.28150,0.25150,nan,nan,nan,nan,nan,nan,0.01680,0.15630,nan,nan,nan,nan,nan,nan
NGC2918,6560.000,-0.05970,0.25140,nan,nan,nan,nan,nan,nan,0.10020,0.15630,nan,nan,nan,nan,nan,nan
NGC2918,6580.000,-0.04000,0.25140,nan,nan,nan,nan,nan,nan,0.13830,0.15630,nan,nan,nan,nan,nan,nan
NGC2918,6600.000,-0.21710,0.25140,nan,nan,nan,nan,nan,nan,-0.02110,0.15630,nan,nan,nan,nan,nan,nan
NGC2918,6620.000,-0.25390,0.25140,nan,nan,nan,nan,nan,nan,0.03680,0.15630,nan,nan,nan,nan,nan,nan
NGC2918,6640.000,0.02930,0.25140,nan,nan,nan,nan,nan,nan,0.18250,0.15630,nan,nan,nan,nan,nan,nan
NGC2918,6660.000,0.20600,0.25140,nan,nan,nan,nan,nan,nan,0.05640,0.15630,nan,nan,nan,nan,nan,nan
NGC2918,6680.000,0.03570,0.25140,nan,nan,nan,nan,nan,nan,0.08560,0.15630,nan,nan,nan,nan,nan,nan
NGC2918,6700.000,0.05020,0.25140,nan,nan,nan,nan,nan,nan,-0.01110,0.15630,nan,nan,nan,nan,nan,nan
NGC2918,6720.000,-0.03910,0.25140,nan,nan,nan,nan,nan,nan,-0.09680,0.15630,nan,nan,nan,nan,nan,nan
NGC2918,6740.000,0.09130,0.25140,nan,nan,nan,nan,nan,nan,0.15790,0.15630,nan,nan,nan,nan,nan,nan
NGC2918,6760.000,0.10570,0.25140,nan,nan,nan,nan,nan,nan,-0.12110,0.15630,nan,nan,nan,nan,nan,nan
NGC2918,6780.000,-0.13110,0.25140,nan,nan,nan,nan,nan,nan,-0.06490,0.15630,nan,nan,nan,nan,nan,nan
NGC2918,6800.000,-0.03570,0.25140,nan,nan,nan,nan,nan,nan,-0.11430,0.15630,nan,nan,nan,nan,nan,nan
NGC2918,6820.000,-0.16980,0.25140,nan,nan,nan,nan,nan,nan,0.04920,0.15630,nan,nan,nan,nan,nan,nan
NGC2918,6840.000,-0.03580,0.25140,nan,nan,nan,nan,nan,nan,0.09700,0.15630,nan,nan,nan,nan,nan,nan
NGC2918,6860.000,0.13390,0.25140,nan,nan,nan,nan,nan,nan,-0.10480,0.15630,nan,nan,nan,nan,nan,nan
NGC2918,6880.000,0.07720,0.25140,nan,nan,nan,nan,nan,nan,-0.11210,0.15630,nan,nan,nan,nan,nan,nan
NGC2918,6900.000,0.08780,0.25130,nan,nan,nan,nan,nan,nan,0.03490,0.15630,nan,nan,nan,nan,nan,nan
NGC2918,6920.000,0.05240,0.25130,nan,nan,nan,nan,nan,nan,0.11440,0.15630,nan,nan,nan,nan,nan,nan
NGC2918,6940.000,0.21390,0.25130,nan,nan,nan,nan,nan,nan,0.04510,0.15630,nan,nan,nan,nan,nan,nan
NGC2918,6960.000,-0.13920,0.25130,nan,nan,nan,nan,nan,nan,0.16750,0.15630,nan,nan,nan,nan,nan,nan
NGC2918,6980.000,0.07780,0.25130,nan,nan,nan,nan,nan,nan,0.25540,0.15630,nan,nan,nan,nan,nan,nan
NGC2918,7000.000,0.15630,0.25130,nan,nan,nan,nan,nan,nan,-0.08960,0.15630,nan,nan,nan,nan,nan,nan
NGC2918,7020.000,0.14980,0.25130,nan,nan,nan,nan,nan,nan,0.02230,0.15630,nan,nan,nan,nan,nan,nan
NGC2918,7040.000,-0.12420,0.25130,nan,nan,nan,nan,nan,nan,-0.02060,0.15630,nan,nan,nan,nan,nan,nan
NGC3303,5720.000,-0.08770,0.22910,nan,nan,nan,nan,-0.04850,0.06420,0.00850,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,5740.000,0.07470,0.22910,nan,nan,nan,nan,-0.02790,0.06420,0.04360,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,5760.000,0.11410,0.22900,nan,nan,nan,nan,-0.01060,0.06420,0.08640,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,5780.000,0.07600,0.22900,nan,nan,nan,nan,0.08150,0.06420,-0.01740,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,5800.000,0.07330,0.22900,nan,nan,nan,nan,-0.00010,0.06420,-0.08940,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,5820.000,-0.05140,0.22900,nan,nan,nan,nan,-0.03640,0.06420,-0.07340,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,5840.000,0.12210,0.22900,nan,nan,nan,nan,0.02870,0.06420,0.04890,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,5860.000,-0.00460,0.22900,nan,nan,nan,nan,0.03450,0.06420,-0.07760,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,5880.000,-0.21240,0.22900,nan,nan,0.00160,0.01040,-0.01930,0.06420,0.02230,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,5900.000,0.06380,0.22900,0.00080,0.00460,0.00620,0.01420,0.04610,0.06420,-0.05330,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,5920.000,0.00160,0.22900,0.01320,0.00760,0.03670,0.01910,-0.03350,0.06420,-0.05970,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,5940.000,0.09420,0.22900,0.01670,0.01100,0.04680,0.02150,0.05990,0.06420,-0.14110,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,5960.000,0.05520,0.22900,0.03310,0.01260,0.04610,0.02360,0.02040,0.06420,-0.16640,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,5980.000,0.12980,0.22900,0.02380,0.01200,0.04470,0.02370,0.07240,0.06420,0.10930,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,6000.000,-0.14340,0.22900,0.02620,0.01080,0.05510,0.02480,0.06300,0.06420,0.06880,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,6020.000,-0.14370,0.22890,0.02140,0.01120,0.05650,0.03120,0.04610,0.06420,-0.03200,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,6040.000,0.03900,0.22890,0.05990,0.01650,0.09350,0.03540,-0.00320,0.06420,0.03720,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,6060.000,0.17550,0.22890,0.10160,0.02070,0.16830,0.03750,0.17640,0.06420,0.00350,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,6080.000,-0.15890,0.22890,0.11380,0.02350,0.13260,0.03990,0.05970,0.06420,-0.07160,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,6100.000,-0.00710,0.22890,0.14070,0.02440,0.16450,0.04560,0.17660,0.06420,0.03070,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,6120.000,-0.12140,0.22890,0.13980,0.02430,0.22660,0.05210,0.20800,0.06420,-0.00020,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,6140.000,0.01100,0.22890,0.09400,0.02250,0.25150,0.05570,0.23690,0.06420,-0.07670,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,6160.000,0.20310,0.22890,0.11010,0.02010,0.27450,0.05680,0.26720,0.06420,-0.01560,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,6180.000,0.13250,0.22890,0.09580,0.01920,0.16440,0.05170,0.13440,0.06420,0.02590,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,6200.000,-0.10290,0.22890,0.07210,0.01940,0.11860,0.04710,0.09110,0.06420,-0.01490,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,6220.000,-0.06460,0.22890,0.08170,0.01930,0.08290,0.03460,0.02990,0.06420,-0.12410,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,6240.000,0.02060,0.22890,0.06130,0.01840,0.05540,0.02720,0.00220,0.06420,-0.08050,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,6260.000,-0.08500,0.22890,0.03360,0.01530,0.03680,0.02450,-0.10020,0.06420,0.03320,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,6280.000,0.03520,0.22890,0.07680,0.01830,0.10320,0.02650,0.08120,0.06420,-0.07110,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,6300.000,0.13240,0.22890,0.06680,0.01740,0.08880,0.02600,0.02540,0.06420,-0.02860,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,6320.000,-0.08590,0.22890,0.03540,0.01260,0.07470,0.02580,-0.00010,0.06420,-0.02260,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,6340.000,0.03460,0.22890,0.02680,0.01140,0.01380,0.02210,0.04040,0.06420,0.09340,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,6360.000,0.14860,0.22890,0.04640,0.01260,0.05880,0.01840,0.09740,0.06420,0.02570,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,6380.000,-0.00790,0.22880,0.02550,0.01160,nan,nan,0.05620,0.06420,-0.02000,0.14950,nan,nan,nan,nan,nan,nan
NGC3303,6400.000,0.09520,0.22880,0.00980,0.00930,nan,nan,0.09360,0.06420,-0.06720,0.14940,nan,nan,nan,nan,nan,nan
NGC3303,6420.000,0.11250,0.22880,0.00110,0.00430,nan,nan,0.01760,0.06420,0.09940,0.14940,nan,nan,nan,nan,nan,nan
NGC3303,6440.000,0.12610,0.22880,nan,nan,nan,nan,0.04370,0.06420,0.12570,0.14940,nan,nan,nan,nan,nan,nan
NGC3303,6460.000,0.06640,0.22880,nan,nan,nan,nan,-0.04770,0.06420,-0.01220,0.14940,nan,nan,nan,nan,nan,nan
NGC3303,6480.000,0.04760,0.22880,nan,nan,nan,nan,-0.03540,0.06420,0.09460,0.14940,nan,nan,nan,nan,nan,nan
NGC3303,6500.000,0.02330,0.22880,nan,nan,nan,nan,-0.01980,0.06420,0.03620,0.14940,nan,nan,nan,nan,nan,nan
NGC3303,6520.000,-0.06990,0.22880,nan,nan,nan,nan,0.03470,0.06420,-0.03690,0.14940,nan,nan,nan,nan,nan,nan
NGC3303,6540.000,0.09260,0.22880,nan,nan,nan,nan,-0.05990,0.06420,-0.05810,0.14940,nan,nan,nan,nan,nan,nan
NGC3303,6560.000,-0.06470,0.22880,nan,nan,nan,nan,-0.04730,0.06420,-0.10850,0.14940,nan,nan,nan,nan,nan,nan
NGC3303,6580.000,-0.01670,0.22880,nan,nan,nan,nan,0.01560,0.06420,-0.09420,0.14940,nan,nan,nan,nan,nan,nan
NGC3381,1240.000,0.21750,0.30900,nan,nan,nan,nan,-0.01480,0.08710,0.05100,0.13380,nan,nan,nan,nan,nan,nan
NGC3381,1260.000,-0.05940,0.30900,nan,nan,nan,nan,0.04680,0.08710,-0.02360,0.13380,nan,nan,nan,nan,nan,nan
NGC3381,1280.000,-0.02070,0.30900,nan,nan,nan,nan,-0.05430,0.08710,0.01340,0.13380,nan,nan,nan,nan,nan,nan
NGC3381,1300.000,0.12430,0.30900,nan,nan,nan,nan,0.09780,0.08710,-0.06860,0.13380,nan,nan,nan,nan,nan,nan
NGC3381,1320.000,0.02810,0.30900,nan,nan,nan,nan,0.05420,0.08710,-0.03090,0.13380,nan,nan,nan,nan,nan,nan
NGC3381,1340.000,0.07360,0.30900,nan,nan,nan,nan,0.00990,0.08710,0.06240,0.13380,nan,nan,nan,nan,nan,nan
NGC3381,1360.000,0.23950,0.30900,nan,nan,nan,nan,-0.07440,0.08710,0.01500,0.13380,nan,nan,nan,nan,nan,nan
NGC3381,1380.000,0.26090,0.30900,nan,nan,nan,nan,-0.03350,0.08710,0.02240,0.13380,nan,nan,nan,nan,nan,nan
NGC3381,1400.000,0.28760,0.30900,nan,nan,nan,nan,0.00500,0.08710,0.06500,0.13380,nan,nan,nan,nan,nan,nan
NGC3381,1420.000,0.15650,0.30900,nan,nan,nan,nan,-0.12270,0.08710,-0.08300,0.13380,nan,nan,nan,nan,nan,nan
NGC3381,1440.000,-0.19470,0.30900,nan,nan,nan,nan,-0.09620,0.08710,0.07400,0.13380,nan,nan,nan,nan,nan,nan
NGC3381,1460.000,0.06130,0.30900,nan,nan,nan,nan,-0.00540,0.08710,0.20390,0.13380,nan,nan,nan,nan,nan,nan
NGC3381,1480.000,-0.14780,0.30900,nan,nan,nan,nan,-0.03770,0.08710,0.05300,0.13380,nan,nan,nan,nan,nan,nan
NGC3381,1500.000,-0.10710,0.30900,nan,nan,nan,nan,-0.02250,0.08710,-0.08710,0.13380,nan,nan,nan,nan,nan,nan
NGC3381,1520.000,0.03830,0.30890,nan,nan,nan,nan,-0.08340,0.08700,-0.14220,0.13380,nan,nan,nan,nan,nan,nan
NGC3381,1540.000,0.05000,0.30890,nan,nan,nan,nan,-0.14000,0.08700,-0.03520,0.13380,nan,nan,nan,nan,nan,nan
NGC3381,1560.000,0.26680,0.30890,nan,nan,-0.00910,0.02620,-0.08010,0.08700,-0.08650,0.13380,nan,nan,nan,nan,nan,nan
NGC3381,1580.000,-0.04050,0.30890,0.00350,0.01400,0.07850,0.06660,0.08620,0.08700,-0.16140,0.13380,nan,nan,nan,nan,nan,nan
NGC3381,1600.000,0.06220,0.30890,0.08200,0.02800,0.12780,0.07660,0.09590,0.08700,-0.14840,0.13380,nan,nan,nan,nan,nan,nan
NGC3381,1620.000,-0.21760,0.30890,0.30520,0.03620,0.64310,0.08420,0.62480,0.08700,-0.03840,0.13380,nan,nan,nan,nan,nan,nan
NGC3381,1640.000,-0.09880,0.30890,0.21000,0.03590,0.28600,0.08110,0.27450,0.08700,0.03540,0.13380,nan,nan,nan,nan,nan,nan
NGC3381,1660.000,-0.14850,0.30890,-0.00040,0.02550,0.07910,0.07530,0.09840,0.08700,0.10220,0.13380,nan,nan,nan,nan,nan,nan
NGC3381,1680.000,0.02660,0.30890,0.01730,0.01030,0.02440,0.05450,-0.03340,0.08700,-0.09740,0.13380,nan,nan,nan,nan,nan,nan
NGC3381,1700.000,0.15610,0.30890,-0.00200,0.00640,-0.03300,0.02630,-0.03570,0.08700,0.06970,0.13380,nan,nan,nan,nan,nan,nan
NGC3381,1720.000,0.19630,0.30890,nan,nan,-0.00040,0.00870,-0.05850,0.08700,-0.02820,0.13380,nan,nan,nan,nan,nan,nan
NGC3381,1740.000,0.08030,0.30890,nan,nan,nan,nan,0.00580,0.08700,-0.00050,0.13380,nan,nan,nan,nan,nan,nan
NGC3381,1760.000,-0.11460,0.30880,nan,nan,nan,nan,0.05680,0.08700,0.02610,0.13370,nan,nan,nan,nan,nan,nan
NGC3381,1780.000,0.14590,0.30880,nan,nan,nan,nan,0.03100,0.08700,-0.02980,0.13370,nan,nan,nan,nan,nan,nan
NGC3381,1800.000,-0.02650,0.30880,nan,nan,nan,nan,0.08190,0.08700,-0.05920,0.13370,nan,nan,nan,nan,nan,nan
NGC3381,1820.000,-0.07730,0.30880,nan,nan,nan,nan,0.01700,0.08700,0.01170,0.13370,nan,nan,nan,nan,nan,nan
NGC3381,1840.000,0.01230,0.30880,nan,nan,nan,nan,-0.01720,0.08700,0.01540,0.13370,nan,nan,nan,nan,nan,nan
NGC3381,1860.000,-0.30700,0.30880,nan,nan,nan,nan,0.05000,0.08700,-0.08970,0.13370,nan,nan,nan,nan,nan,nan
NGC3381,1880.000,-0.25500,0.30880,nan,nan,nan,nan,0.11210,0.08700,-0.09390,0.13370,nan,nan,nan,nan,nan,nan
NGC3381,1900.000,0.11960,0.30870,nan,nan,nan,nan,0.03560,0.08700,-0.01410,0.13370,nan,nan,nan,nan,nan,nan
NGC3381,1920.000,-0.27150,0.30870,nan,nan,nan,nan,0.05620,0.08700,0.03610,0.13370,nan,nan,nan,nan,nan,nan
NGC3381,1940.000,0.13400,0.30870,nan,nan,nan,nan,-0.06010,0.08700,-0.10270,0.13370,nan,nan,nan,nan,nan,nan
NGC3381,1960.000,0.07130,0.30880,nan,nan,nan,nan,0.01000,0.08700,-0.01920,0.13370,nan,nan,nan,nan,nan,nan
NGC3381,1980.000,0.13080,0.30880,nan,nan,nan,nan,-0.07060,0.08700,0.00140,0.13370,nan,nan,nan,nan,nan,nan
