# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: r_arcs, unit: arcsec, datatype: float64, description: outer radius of ring in arcsec}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: outer radius of ring in kpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: outer radius of ring as frac of opt radius}
# - {name: npix, datatype: int64, description: number of available pixels in the ring}
# - {name: ngood, datatype: int64, description: number of unmasked pixels in the ring}
# - {name: ico_avg, unit: K km / s, datatype: float64, format: 10.3f, description: average face-on intensity in ring if ngood/npix > 0.1
#     and setting blanks to zero}
# - {name: ico_rms, unit: K km / s, datatype: float32, description: rms face-on intensity in ring for unmasked pixels}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f, description: 3 sigma detection limit based on emom0max}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f, description: average face-on surface density including He with
#     alphaco=4.3}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e, description: total CO luminosity within the given radius}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e, description: total molecular gas mass within the given radius}
# delimiter: ','
# schema: astropy-2.0
Name,r_arcs,r_kpc,r_r25,npix,ngood,ico_avg,ico_rms,detlim,sigmol,cumlum,cummass
NGC6394,43.5,26.210,1.263,406,59,0.094,0.28813648,0.920,0.403,1.6456e+09,7.0759e+09
NGC6394,46.5,28.017,1.350,442,40,nan,nan,0.930,nan,1.6456e+09,7.0759e+09
NGC6394,49.5,29.825,1.437,462,23,nan,nan,0.961,nan,1.6456e+09,7.0759e+09
NGC6394,52.5,31.632,1.524,488,2,nan,nan,0.996,nan,1.6456e+09,7.0759e+09
NGC6478,1.5,0.708,0.035,8,8,10.640,0.20744917,4.586,45.753,6.6385e+07,2.8545e+08
NGC6478,4.5,2.124,0.104,24,24,9.650,0.8246287,2.649,41.493,2.4700e+08,1.0621e+09
NGC6478,7.5,3.540,0.173,42,42,8.267,1.4466356,1.961,35.550,5.1780e+08,2.2265e+09
NGC6478,10.5,4.956,0.242,55,55,7.042,1.6975718,1.634,30.280,8.1986e+08,3.5254e+09
NGC6478,13.5,6.372,0.311,72,72,6.536,1.4386669,1.364,28.105,1.1869e+09,5.1035e+09
NGC6478,16.5,7.788,0.380,92,92,5.583,1.3009931,1.146,24.008,1.5875e+09,6.8261e+09
NGC6478,19.5,9.204,0.449,103,103,4.580,1.3143415,1.045,19.694,1.9554e+09,8.4080e+09
NGC6478,22.5,10.621,0.518,119,119,3.506,1.3029008,0.941,15.077,2.2808e+09,9.8073e+09
NGC6478,25.5,12.037,0.587,142,142,2.490,1.2313077,0.837,10.709,2.5566e+09,1.0993e+10
NGC6478,28.5,13.453,0.656,151,151,1.749,0.9758573,0.794,7.519,2.7625e+09,1.1879e+10
NGC6478,31.5,14.869,0.725,171,171,1.153,0.77982795,0.737,4.956,2.9162e+09,1.2540e+10
NGC6478,34.5,16.285,0.794,185,185,0.716,0.5869454,0.699,3.081,3.0196e+09,1.2984e+10
NGC6478,37.5,17.701,0.863,196,195,0.376,0.4799975,0.681,1.618,3.0771e+09,1.3231e+10
NGC6478,40.5,19.117,0.932,224,201,0.135,0.4162891,0.640,0.578,3.1006e+09,1.3333e+10
NGC6478,43.5,20.533,1.001,232,172,0.040,0.36793077,0.631,0.171,3.1078e+09,1.3364e+10
NGC6478,46.5,21.949,1.070,250,164,0.006,0.35733142,0.616,0.027,3.1090e+09,1.3369e+10
NGC6478,49.5,23.365,1.139,272,148,-0.001,0.3348311,0.601,-0.003,3.1089e+09,1.3368e+10
NGC6478,52.5,24.781,1.208,280,133,-0.015,0.30022925,0.607,-0.065,3.1056e+09,1.3354e+10
NGC6478,55.5,26.197,1.277,297,130,-0.006,0.28367668,0.605,-0.028,3.1041e+09,1.3348e+10
NGC6478,58.5,27.613,1.346,313,104,-0.009,0.22581834,0.614,-0.040,3.1018e+09,1.3338e+10
NGC6478,61.5,29.029,1.415,333,85,0.002,0.16807719,0.619,0.007,3.1023e+09,1.3340e+10
NGC6478,64.5,30.445,1.484,346,72,0.006,0.10217427,0.639,0.026,3.1039e+09,1.3347e+10
NGC6478,67.5,31.862,1.553,366,51,0.001,0.06488469,0.663,0.003,3.1041e+09,1.3348e+10
NGC6478,70.5,33.278,1.622,378,35,nan,nan,0.691,nan,3.1041e+09,1.3348e+10
NGC6478,73.5,34.694,1.691,399,24,nan,nan,0.698,nan,3.1041e+09,1.3348e+10
NGC6478,76.5,36.110,1.760,414,11,nan,nan,0.708,nan,3.1041e+09,1.3348e+10
NGC6478,79.5,37.526,1.829,414,9,nan,nan,0.724,nan,3.1041e+09,1.3348e+10
NGC6478,82.5,38.942,1.898,404,7,nan,nan,0.728,nan,3.1041e+09,1.3348e+10
NGC6478,85.5,40.358,1.967,399,5,nan,nan,0.741,nan,3.1041e+09,1.3348e+10
NGC6478,88.5,41.774,2.036,408,3,nan,nan,0.749,nan,3.1041e+09,1.3348e+10
NGC6478,91.5,43.190,2.105,415,1,nan,nan,0.753,nan,3.1041e+09,1.3348e+10
NGC7738,1.5,0.711,0.042,13,13,46.945,4.6717367,3.100,201.866,3.3229e+08,1.4288e+09
NGC7738,4.5,2.134,0.127,36,36,32.562,8.745036,1.864,140.017,9.7054e+08,4.1733e+09
NGC7738,7.5,3.557,0.211,56,56,17.391,9.400047,1.495,74.781,1.5008e+09,6.4534e+09
NGC7738,10.5,4.980,0.295,78,78,8.439,7.3756924,1.268,36.286,1.8592e+09,7.9944e+09
NGC7738,13.5,6.403,0.380,107,107,3.911,4.3216143,1.064,16.819,2.0870e+09,8.9743e+09
NGC7738,16.5,7.825,0.464,130,130,1.533,2.0077457,0.911,6.591,2.1955e+09,9.4409e+09
NGC7738,19.5,9.248,0.548,157,157,0.332,0.9906926,0.777,1.428,2.2239e+09,9.5629e+09
NGC7738,22.5,10.671,0.633,175,175,-0.140,0.58983207,0.700,-0.602,2.2106e+09,9.5056e+09
NGC7738,25.5,12.094,0.717,195,173,-0.232,0.4470623,0.633,-1.000,2.1859e+09,9.3994e+09
NGC7738,28.5,13.516,0.801,225,158,-0.190,0.36574972,0.577,-0.817,2.1626e+09,9.2993e+09
NGC7738,31.5,14.939,0.886,241,122,-0.135,0.28916588,0.553,-0.580,2.1449e+09,9.2232e+09
NGC7738,34.5,16.362,0.970,265,66,-0.076,0.22628365,0.529,-0.326,2.1340e+09,9.1762e+09
NGC7738,37.5,17.785,1.054,294,61,-0.039,0.182724,0.505,-0.169,2.1277e+09,9.1491e+09
NGC7738,40.5,19.208,1.139,318,55,0.015,0.1279832,0.491,0.065,2.1303e+09,9.1605e+09
NGC7738,43.5,20.630,1.223,338,47,0.020,0.1099649,0.492,0.085,2.1340e+09,9.1761e+09
NGC7738,46.5,22.053,1.307,364,38,0.012,0.07546452,0.497,0.052,2.1364e+09,9.1865e+09
NGC7738,49.5,23.476,1.392,390,30,nan,nan,0.510,nan,2.1364e+09,9.1865e+09
NGC7738,52.5,24.899,1.476,404,22,nan,nan,0.533,nan,2.1364e+09,9.1865e+09
NGC7738,55.5,26.322,1.560,432,14,nan,nan,0.550,nan,2.1364e+09,9.1865e+09
NGC7738,58.5,27.744,1.645,450,7,nan,nan,0.576,nan,2.1364e+09,9.1865e+09
NGC7738,61.5,29.167,1.729,479,3,nan,nan,0.589,nan,2.1364e+09,9.1865e+09
NGC7819,1.5,0.521,0.035,16,16,16.718,1.5723646,5.154,71.886,5.4867e+07,2.3593e+08
NGC7819,4.5,1.563,0.104,50,50,11.420,3.2639318,2.894,49.105,1.7199e+08,7.3956e+08
NGC7819,7.5,2.604,0.174,85,85,5.403,3.665873,2.162,23.231,2.6619e+08,1.1446e+09
NGC7819,10.5,3.646,0.243,111,111,2.166,2.8473492,1.815,9.312,3.1550e+08,1.3566e+09
NGC7819,13.5,4.688,0.313,152,152,0.885,1.8004923,1.457,3.803,3.4308e+08,1.4752e+09
NGC7819,16.5,5.729,0.382,180,179,0.600,0.9429444,1.281,2.582,3.6525e+08,1.5706e+09
NGC7819,19.5,6.771,0.452,225,212,0.309,0.67646945,1.127,1.328,3.7950e+08,1.6319e+09
NGC7819,22.5,7.813,0.521,243,221,0.375,0.68615836,1.081,1.612,3.9818e+08,1.7122e+09
NGC7819,25.5,8.854,0.591,282,241,0.494,0.5866799,1.025,2.126,4.2679e+08,1.8352e+09
NGC7819,28.5,9.896,0.660,315,220,0.345,0.51719695,0.994,1.485,4.4910e+08,1.9311e+09
NGC7819,31.5,10.938,0.730,354,180,0.099,0.357525,0.970,0.428,4.5632e+08,1.9622e+09
NGC7819,34.5,11.979,0.799,380,109,-0.008,0.2919045,0.971,-0.036,4.5567e+08,1.9594e+09
NGC7819,37.5,13.021,0.869,409,51,0.009,0.13375586,0.978,0.039,4.5644e+08,1.9627e+09
NGC7819,40.5,14.063,0.938,452,17,nan,nan,0.969,nan,4.5644e+08,1.9627e+09
UGC00809,1.5,0.440,0.042,5,5,0.522,0.2613741,2.531,2.244,1.1637e+06,5.0038e+06
UGC00809,4.5,1.319,0.126,16,16,0.563,0.44349515,1.417,2.423,5.1834e+06,2.2288e+07
UGC00809,7.5,2.198,0.210,31,23,0.449,0.48806348,1.023,1.929,1.1386e+07,4.8960e+07
UGC00809,10.5,3.077,0.294,36,24,0.445,0.43703562,0.957,1.911,1.8522e+07,7.9645e+07
UGC00809,13.5,3.956,0.378,49,29,0.343,0.35481396,0.827,1.473,2.6009e+07,1.1184e+08
UGC00809,16.5,4.835,0.462,58,35,0.275,0.30587912,0.768,1.181,3.3112e+07,1.4238e+08
UGC00809,19.5,5.714,0.546,70,40,0.235,0.25653857,0.710,1.012,4.0458e+07,1.7397e+08
UGC00809,22.5,6.593,0.630,83,48,0.188,0.22859362,0.662,0.808,4.7409e+07,2.0386e+08
UGC00809,25.5,7.472,0.714,95,53,0.115,0.18142821,0.633,0.494,5.2279e+07,2.2480e+08
UGC00809,28.5,8.351,0.797,103,42,0.067,0.14557995,0.623,0.289,5.5367e+07,2.3808e+08
UGC00809,31.5,9.230,0.881,109,38,0.045,0.121054634,0.621,0.195,5.7570e+07,2.4755e+08
UGC00809,34.5,10.109,0.965,129,40,0.031,0.091899864,0.588,0.132,5.9336e+07,2.5515e+08
UGC00809,37.5,10.988,1.049,134,31,0.016,0.07983562,0.600,0.070,6.0312e+07,2.5934e+08
UGC00809,40.5,11.867,1.133,147,38,0.022,0.08330146,0.594,0.095,6.1759e+07,2.6557e+08
UGC00809,43.5,12.746,1.217,161,33,0.016,0.087034665,0.592,0.068,6.2897e+07,2.7046e+08
UGC00809,46.5,13.625,1.301,165,28,0.014,0.09564958,0.620,0.060,6.3924e+07,2.7487e+08
UGC00809,49.5,14.504,1.385,180,26,0.017,0.09882695,0.623,0.074,6.5300e+07,2.8079e+08
UGC00809,52.5,15.383,1.469,192,24,0.013,0.10736053,0.650,0.057,6.6438e+07,2.8568e+08
UGC00809,55.5,16.262,1.553,201,22,0.012,0.109149456,0.672,0.050,6.7474e+07,2.9014e+08
UGC00809,58.5,17.141,1.637,216,21,nan,nan,0.684,nan,6.7474e+07,2.9014e+08
UGC00809,61.5,18.020,1.721,217,16,nan,nan,0.710,nan,6.7474e+07,2.9014e+08
UGC00809,64.5,18.899,1.805,237,12,nan,nan,0.703,nan,6.7474e+07,2.9014e+08
UGC00809,67.5,19.778,1.889,246,11,nan,nan,0.711,nan,6.7474e+07,2.9014e+08
UGC00809,70.5,20.657,1.973,257,9,nan,nan,0.708,nan,6.7474e+07,2.9014e+08
UGC00809,73.5,21.536,2.057,266,9,nan,nan,0.718,nan,6.7474e+07,2.9014e+08
UGC00809,76.5,22.415,2.141,275,8,nan,nan,0.727,nan,6.7474e+07,2.9014e+08
UGC00809,79.5,23.294,2.225,291,6,nan,nan,0.724,nan,6.7474e+07,2.9014e+08
UGC00809,82.5,24.173,2.309,289,8,nan,nan,0.752,nan,6.7474e+07,2.9014e+08
UGC00809,85.5,25.052,2.392,295,7,nan,nan,0.721,nan,6.7474e+07,2.9014e+08
UGC00809,88.5,25.931,2.476,245,5,nan,nan,0.741,nan,6.7474e+07,2.9014e+08
UGC00809,91.5,26.810,2.560,252,3,nan,nan,0.752,nan,6.7474e+07,2.9014e+08
UGC00809,94.5,27.689,2.644,247,1,nan,nan,0.744,nan,6.7474e+07,2.9014e+08
UGC03253,1.5,0.432,0.036,16,16,6.884,1.0735135,4.964,29.602,1.7418e+07,7.4898e+07
UGC03253,4.5,1.297,0.109,43,43,4.420,1.6775291,3.017,19.008,4.7477e+07,2.0415e+08
UGC03253,7.5,2.162,0.182,75,75,2.053,1.5561001,2.240,8.826,7.1821e+07,3.0883e+08
UGC03253,10.5,3.027,0.255,104,104,1.034,0.89143574,1.807,4.448,8.8832e+07,3.8198e+08
UGC03253,13.5,3.892,0.328,138,133,0.843,0.64377826,1.509,3.627,1.0724e+08,4.6113e+08
UGC03253,16.5,4.756,0.400,160,129,0.675,0.5505665,1.379,2.901,1.2431e+08,5.3452e+08
UGC03253,19.5,5.621,0.473,192,136,0.657,0.652636,1.271,2.826,1.4426e+08,6.2033e+08
UGC03253,22.5,6.486,0.546,223,138,0.480,0.72491217,1.200,2.065,1.6120e+08,6.9315e+08
UGC03253,25.5,7.351,0.619,250,136,0.371,0.62357694,1.157,1.594,1.7585e+08,7.5617e+08
UGC03253,28.5,8.216,0.691,287,153,0.237,0.5139168,1.113,1.017,1.8659e+08,8.0234e+08
UGC03253,31.5,9.080,0.764,312,134,0.161,0.4547443,1.108,0.694,1.9455e+08,8.3656e+08
UGC03253,34.5,9.945,0.837,343,104,0.120,0.44523585,1.098,0.516,2.0106e+08,8.6457e+08
UGC03253,37.5,10.810,0.910,370,26,nan,nan,1.107,nan,2.0106e+08,8.6457e+08
UGC03253,40.5,11.675,0.983,403,29,nan,nan,1.113,nan,2.0106e+08,8.6457e+08
UGC03253,43.5,12.540,1.055,429,18,nan,nan,1.138,nan,2.0106e+08,8.6457e+08
UGC03253,46.5,13.404,1.128,453,34,nan,nan,1.174,nan,2.0106e+08,8.6457e+08
UGC03253,49.5,14.269,1.201,501,29,nan,nan,1.186,nan,2.0106e+08,8.6457e+08
UGC03253,52.5,15.134,1.274,514,25,nan,nan,1.260,nan,2.0106e+08,8.6457e+08
UGC03253,55.5,15.999,1.346,555,34,nan,nan,1.305,nan,2.0106e+08,8.6457e+08
UGC03253,58.5,16.864,1.419,575,19,nan,nan,1.395,nan,2.0106e+08,8.6457e+08
UGC03253,61.5,17.728,1.492,606,29,nan,nan,1.449,nan,2.0106e+08,8.6457e+08
UGC03253,64.5,18.593,1.565,641,18,nan,nan,1.496,nan,2.0106e+08,8.6457e+08
UGC03253,67.5,19.458,1.638,667,2,nan,nan,1.572,nan,2.0106e+08,8.6457e+08
UGC03539,1.5,0.343,0.027,10,10,8.146,0.59961975,4.061,35.028,1.3833e+07,5.9480e+07
UGC03539,4.5,1.028,0.082,24,24,7.540,0.94966346,2.581,32.420,4.4559e+07,1.9160e+08
UGC03539,7.5,1.713,0.136,45,45,6.337,1.1178178,1.863,27.248,9.2979e+07,3.9981e+08
UGC03539,10.5,2.399,0.191,59,59,5.226,1.4962394,1.593,22.473,1.4534e+08,6.2495e+08
UGC03539,13.5,3.084,0.246,77,77,3.666,1.4302251,1.371,15.763,1.9327e+08,8.3105e+08
UGC03539,16.5,3.769,0.300,99,99,2.352,1.2881131,1.169,10.112,2.3280e+08,1.0010e+09
UGC03539,19.5,4.455,0.355,113,113,1.261,1.069625,1.065,5.422,2.5700e+08,1.1051e+09
UGC03539,22.5,5.140,0.409,131,131,0.605,0.9547733,0.979,2.600,2.7045e+08,1.1629e+09
UGC03539,25.5,5.826,0.464,145,145,0.231,0.7848271,0.930,0.992,2.7613e+08,1.1873e+09
UGC03539,28.5,6.511,0.518,170,148,0.041,0.7337561,0.864,0.177,2.7731e+08,1.1924e+09
UGC03539,31.5,7.196,0.573,178,137,-0.050,0.6866119,0.856,-0.213,2.7581e+08,1.1860e+09
UGC03539,34.5,7.882,0.628,198,120,-0.123,0.5162009,0.827,-0.528,2.7169e+08,1.1683e+09
UGC03539,37.5,8.567,0.682,222,116,-0.122,0.36398983,0.799,-0.525,2.6709e+08,1.1485e+09
UGC03539,40.5,9.252,0.737,231,97,-0.104,0.2834304,0.818,-0.449,2.6299e+08,1.1309e+09
UGC03539,43.5,9.938,0.791,251,86,-0.077,0.24574842,0.816,-0.332,2.5970e+08,1.1167e+09
UGC03539,46.5,10.623,0.846,273,64,-0.025,0.21658699,0.824,-0.106,2.5857e+08,1.1118e+09
UGC03539,49.5,11.308,0.901,282,57,-0.002,0.19639902,0.853,-0.009,2.5846e+08,1.1114e+09
UGC03539,52.5,11.994,0.955,306,48,0.010,0.17850932,0.872,0.043,2.5899e+08,1.1136e+09
UGC03539,55.5,12.679,1.010,328,47,0.016,0.16308433,0.899,0.068,2.5988e+08,1.1175e+09
UGC03539,58.5,13.364,1.064,333,38,0.023,0.14227995,0.951,0.097,2.6115e+08,1.1229e+09
UGC03539,61.5,14.050,1.119,357,31,nan,nan,0.970,nan,2.6115e+08,1.1229e+09
UGC03539,64.5,14.735,1.173,368,23,nan,nan,0.969,nan,2.6115e+08,1.1229e+09
UGC03539,67.5,15.421,1.228,396,16,nan,nan,0.983,nan,2.6115e+08,1.1229e+09
UGC03539,70.5,16.106,1.283,408,7,nan,nan,0.998,nan,2.6115e+08,1.1229e+09
UGC03539,73.5,16.791,1.337,429,6,nan,nan,1.004,nan,2.6115e+08,1.1229e+09
UGC03539,76.5,17.477,1.392,448,3,nan,nan,1.024,nan,2.6115e+08,1.1229e+09
UGC03969,1.5,0.861,0.039,11,11,7.295,0.32150277,3.977,31.371,7.7308e+07,3.3242e+08
UGC03969,4.5,2.583,0.118,28,28,6.616,0.5882637,2.481,28.447,2.5576e+08,1.0997e+09
UGC03969,7.5,4.305,0.197,47,47,5.542,0.7725739,1.885,23.831,5.0669e+08,2.1788e+09
UGC03969,10.5,6.027,0.276,65,65,4.336,0.9607351,1.545,18.643,7.7817e+08,3.3461e+09
UGC03969,13.5,7.749,0.355,91,91,3.413,1.0073259,1.266,14.678,1.0774e+09,4.6328e+09
UGC03969,16.5,9.471,0.434,108,108,2.522,0.95569044,1.107,10.845,1.3398e+09,5.7611e+09
UGC03969,19.5,11.193,0.513,123,123,1.575,0.8811529,1.007,6.773,1.5264e+09,6.5636e+09
UGC03969,22.5,12.915,0.592,146,146,0.760,0.64789695,0.888,3.269,1.6333e+09,7.0234e+09
UGC03969,25.5,14.637,0.671,162,159,0.233,0.55873764,0.822,1.002,1.6697e+09,7.1797e+09
UGC03969,28.5,16.359,0.749,187,155,-0.024,0.44562367,0.746,-0.103,1.6654e+09,7.1611e+09
UGC03969,31.5,18.081,0.828,204,147,-0.109,0.48774695,0.714,-0.468,1.6440e+09,7.0692e+09
UGC03969,34.5,19.803,0.907,223,125,-0.016,0.40791133,0.690,-0.068,1.6406e+09,7.0547e+09
UGC03969,37.5,21.525,0.986,237,84,0.028,0.28633055,0.682,0.123,1.6471e+09,7.0827e+09
UGC03969,40.5,23.247,1.065,268,60,0.053,0.19960824,0.667,0.228,1.6609e+09,7.1417e+09
UGC03969,43.5,24.969,1.144,274,42,0.038,0.122997016,0.694,0.164,1.6709e+09,7.1849e+09
UGC03969,46.5,26.691,1.223,299,32,0.028,0.09639749,0.690,0.122,1.6791e+09,7.2200e+09
UGC03969,49.5,28.413,1.302,318,24,nan,nan,0.711,nan,1.6791e+09,7.2200e+09
UGC03969,52.5,30.135,1.381,336,20,nan,nan,0.731,nan,1.6791e+09,7.2200e+09
UGC03969,55.5,31.857,1.459,366,18,nan,nan,0.753,nan,1.6791e+09,7.2200e+09
UGC03969,58.5,33.579,1.538,380,13,nan,nan,0.789,nan,1.6791e+09,7.2200e+09
UGC03969,61.5,35.301,1.617,393,8,nan,nan,0.809,nan,1.6791e+09,7.2200e+09
UGC03973,1.5,0.698,0.037,23,23,8.419,2.6753027,5.593,36.201,5.3973e+07,2.3208e+08
UGC03973,4.5,2.093,0.112,64,64,6.278,3.996773,3.296,26.994,1.6596e+08,7.1364e+08
UGC03973,7.5,3.488,0.187,110,110,4.890,3.2537441,2.431,21.026,3.1589e+08,1.3583e+09
UGC03973,10.5,4.884,0.261,153,153,2.808,2.4592745,1.950,12.073,4.3563e+08,1.8732e+09
UGC03973,13.5,6.279,0.336,201,201,1.725,1.9477584,1.625,7.419,5.3229e+08,2.2889e+09
UGC03973,16.5,7.674,0.411,242,242,0.975,1.5628824,1.431,4.193,5.9807e+08,2.5717e+09
UGC03973,19.5,9.069,0.485,276,250,0.609,1.1167995,1.308,2.618,6.4491e+08,2.7731e+09
UGC03973,22.5,10.465,0.560,332,242,0.278,0.99179107,1.211,1.195,6.7062e+08,2.8837e+09
UGC03973,25.5,11.860,0.634,375,196,0.288,0.9129242,1.173,1.237,7.0070e+08,3.0130e+09
UGC03973,28.5,13.255,0.709,423,144,0.075,0.76631755,1.142,0.321,7.0950e+08,3.0508e+09
UGC03973,31.5,14.651,0.784,458,99,-0.056,0.47442272,1.141,-0.241,7.0235e+08,3.0201e+09
UGC03973,34.5,16.046,0.858,497,71,-0.120,0.36420974,1.143,-0.516,6.8572e+08,2.9486e+09
UGC03973,37.5,17.441,0.933,553,37,nan,nan,1.136,nan,6.8572e+08,2.9486e+09
UGC03973,40.5,18.836,1.008,596,2,nan,nan,1.155,nan,6.8572e+08,2.9486e+09
UGC04029,1.5,0.462,0.028,5,5,7.517,0.5775857,3.417,32.324,1.6586e+07,7.1321e+07
UGC04029,4.5,1.385,0.083,20,20,5.989,1.4279374,1.685,25.753,6.9446e+07,2.9862e+08
UGC04029,7.5,2.309,0.139,28,28,3.960,1.687661,1.404,17.026,1.1837e+08,5.0900e+08
UGC04029,10.5,3.232,0.194,44,44,3.059,1.7385253,1.100,13.152,1.7776e+08,7.6437e+08
UGC04029,13.5,4.156,0.250,55,55,2.288,1.1627994,0.964,9.838,2.3329e+08,1.0032e+09
UGC04029,16.5,5.079,0.305,66,66,1.998,0.99775296,0.852,8.591,2.9148e+08,1.2534e+09
UGC04029,19.5,6.003,0.361,76,76,1.571,0.6792884,0.773,6.756,3.4418e+08,1.4800e+09
UGC04029,22.5,6.926,0.416,89,89,1.259,0.5946123,0.708,5.412,3.9361e+08,1.6925e+09
UGC04029,25.5,7.850,0.471,113,113,0.953,0.48559603,0.629,4.099,4.4114e+08,1.8969e+09
UGC04029,28.5,8.773,0.527,107,107,0.621,0.41098252,0.649,2.671,4.7047e+08,2.0230e+09
UGC04029,31.5,9.697,0.582,134,134,0.400,0.3624456,0.595,1.721,4.9414e+08,2.1248e+09
UGC04029,34.5,10.620,0.638,137,122,0.221,0.31391373,0.598,0.949,5.0748e+08,2.1822e+09
UGC04029,37.5,11.544,0.693,155,119,0.090,0.26343954,0.576,0.388,5.1365e+08,2.2087e+09
UGC04029,40.5,12.467,0.749,161,105,0.024,0.21695423,0.586,0.103,5.1535e+08,2.2160e+09
UGC04029,43.5,13.391,0.804,177,100,0.008,0.20145553,0.581,0.035,5.1600e+08,2.2188e+09
UGC04029,46.5,14.314,0.860,193,94,-0.005,0.1552694,0.583,-0.020,5.1560e+08,2.2171e+09
UGC04029,49.5,15.238,0.915,188,85,0.004,0.1505082,0.619,0.017,5.1593e+08,2.2185e+09
UGC04029,52.5,16.161,0.971,217,85,-0.009,0.14130443,0.612,-0.040,5.1504e+08,2.2147e+09
UGC04029,55.5,17.085,1.026,225,71,-0.000,0.13031898,0.648,-0.001,5.1502e+08,2.2146e+09
UGC04029,58.5,18.008,1.082,237,73,-0.006,0.14984745,0.651,-0.027,5.1436e+08,2.2118e+09
UGC04029,61.5,18.932,1.137,249,59,0.003,0.13311367,0.675,0.014,5.1473e+08,2.2133e+09
UGC04029,64.5,19.855,1.192,265,57,-0.003,0.1446378,0.659,-0.012,5.1440e+08,2.2119e+09
UGC04029,67.5,20.779,1.248,268,44,0.010,0.12805077,0.694,0.045,5.1563e+08,2.2172e+09
UGC04029,70.5,21.702,1.303,289,37,0.009,0.118849464,0.684,0.039,5.1679e+08,2.2222e+09
UGC04029,73.5,22.626,1.359,301,35,0.013,0.11868128,0.680,0.054,5.1846e+08,2.2294e+09
UGC04029,76.5,23.549,1.414,304,30,nan,nan,0.710,nan,5.1846e+08,2.2294e+09
UGC04029,79.5,24.473,1.470,325,27,nan,nan,0.679,nan,5.1846e+08,2.2294e+09
UGC04029,82.5,25.396,1.525,332,23,nan,nan,0.720,nan,5.1846e+08,2.2294e+09
UGC04029,85.5,26.320,1.581,351,23,nan,nan,0.687,nan,5.1846e+08,2.2294e+09
UGC04029,88.5,27.243,1.636,342,15,nan,nan,0.731,nan,5.1846e+08,2.2294e+09
UGC04029,91.5,28.167,1.692,318,13,nan,nan,0.715,nan,5.1846e+08,2.2294e+09
UGC04029,94.5,29.090,1.747,295,10,nan,nan,0.724,nan,5.1846e+08,2.2294e+09
UGC04029,97.5,30.014,1.803,287,11,nan,nan,0.738,nan,5.1846e+08,2.2294e+09
UGC04029,100.5,30.937,1.858,286,11,nan,nan,0.725,nan,5.1846e+08,2.2294e+09
UGC04029,103.5,31.861,1.913,267,10,nan,nan,0.761,nan,5.1846e+08,2.2294e+09
UGC04029,106.5,32.784,1.969,282,11,nan,nan,0.710,nan,5.1846e+08,2.2294e+09
UGC04029,109.5,33.708,2.024,262,11,nan,nan,0.775,nan,5.1846e+08,2.2294e+09
UGC04029,112.5,34.631,2.080,272,11,nan,nan,0.729,nan,5.1846e+08,2.2294e+09
UGC04029,115.5,35.555,2.135,257,10,nan,nan,0.780,nan,5.1846e+08,2.2294e+09
UGC04029,118.5,36.478,2.191,254,10,nan,nan,0.768,nan,5.1846e+08,2.2294e+09
UGC04029,121.5,37.402,2.246,262,9,nan,nan,0.770,nan,5.1846e+08,2.2294e+09
UGC04029,124.5,38.325,2.302,249,9,nan,nan,0.805,nan,5.1846e+08,2.2294e+09
UGC04029,127.5,39.249,2.357,263,10,nan,nan,0.767,nan,5.1846e+08,2.2294e+09
UGC04029,130.5,40.172,2.413,235,8,nan,nan,0.833,nan,5.1846e+08,2.2294e+09
UGC04029,133.5,41.096,2.468,266,9,nan,nan,0.768,nan,5.1846e+08,2.2294e+09
UGC04029,136.5,42.019,2.524,246,8,nan,nan,0.838,nan,5.1846e+08,2.2294e+09
UGC04029,139.5,42.943,2.579,251,7,nan,nan,0.798,nan,5.1846e+08,2.2294e+09
UGC04029,142.5,43.866,2.634,242,6,nan,nan,0.853,nan,5.1846e+08,2.2294e+09
UGC04029,145.5,44.790,2.690,248,7,nan,nan,0.841,nan,5.1846e+08,2.2294e+09
UGC04029,148.5,45.713,2.745,250,4,nan,nan,0.826,nan,5.1846e+08,2.2294e+09
UGC04029,151.5,46.637,2.801,233,3,nan,nan,0.902,nan,5.1846e+08,2.2294e+09
UGC04029,154.5,47.560,2.856,257,3,nan,nan,0.827,nan,5.1846e+08,2.2294e+09
UGC04029,157.5,48.484,2.912,237,1,nan,nan,0.920,nan,5.1846e+08,2.2294e+09
UGC04132,1.5,0.548,0.041,9,9,21.010,0.8937613,4.995,90.345,8.1661e+07,3.5114e+08
UGC04132,4.5,1.644,0.122,28,28,18.053,2.1932597,2.810,77.630,2.9996e+08,1.2898e+09
UGC04132,7.5,2.740,0.203,42,42,14.695,3.157404,2.241,63.189,5.6650e+08,2.4359e+09
UGC04132,10.5,3.836,0.284,65,65,11.581,3.2497303,1.746,49.796,8.9157e+08,3.8338e+09
UGC04132,13.5,4.932,0.365,68,68,8.963,3.0008292,1.641,38.542,1.1548e+09,4.9656e+09
