# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: coVlsr_smo7, unit: km / s, datatype: float64}
# - {name: coNomaskSpec_smo7, unit: Jy, datatype: float64, format: .5f, description: channel-averaged flux}
# - {name: coNomaskUnc_smo7, unit: Jy, datatype: float64, format: .5f, description: formal uncertainty}
# - {name: coDilatedSpec_smo7, unit: Jy, datatype: float64, format: .5f, description: channel-averaged flux}
# - {name: coDilatedUnc_smo7, unit: Jy, datatype: float64, format: .5f, description: formal uncertainty}
# - {name: coSmoothSpec_smo7, unit: Jy, datatype: float64, format: .5f, description: channel-averaged flux}
# - {name: coSmoothUnc_smo7, unit: Jy, datatype: float64, format: .5f, description: formal uncertainty}
# - {name: coMask2dSpec_smo7, unit: Jy, datatype: float64, format: .5f, description: channel-averaged flux}
# - {name: coMask2dUnc_smo7, unit: Jy, datatype: float64, format: .5f, description: formal uncertainty}
# delimiter: ','
# schema: astropy-2.0
Name,coVlsr_smo7,coNomaskSpec_smo7,coNomaskUnc_smo7,coDilatedSpec_smo7,coDilatedUnc_smo7,coSmoothSpec_smo7,coSmoothUnc_smo7,coMask2dSpec_smo7,coMask2dUnc_smo7
NGC3303,5960.0,0.16867,0.24827,0.03274,0.01455,nan,nan,-0.00558,0.04940
NGC3303,5980.0,0.06096,0.24824,0.02990,0.01553,0.01540,0.01580,0.03796,0.04940
NGC3303,6000.0,0.06823,0.24825,0.03561,0.01582,0.03865,0.02857,0.06471,0.04940
NGC3303,6020.0,-0.05909,0.24825,0.04404,0.01890,0.04716,0.03688,0.04599,0.04939
NGC3303,6040.0,0.04123,0.24825,0.08188,0.02507,0.08247,0.03872,0.02946,0.04939
NGC3303,6060.0,0.30688,0.24825,0.13682,0.02697,0.14337,0.03938,0.13915,0.04939
NGC3303,6080.0,0.22708,0.24823,0.11531,0.02837,0.08683,0.04351,0.04702,0.04939
NGC3303,6100.0,-0.02863,0.24818,0.14654,0.02771,0.14540,0.04278,0.13667,0.04939
NGC3303,6120.0,-0.11838,0.24818,0.14813,0.02641,0.17516,0.04289,0.17434,0.04939
NGC3303,6140.0,0.06924,0.24818,0.10527,0.02625,0.13974,0.04652,0.13557,0.04939
NGC3303,6160.0,0.27566,0.24816,0.10758,0.02296,0.13631,0.04642,0.12538,0.04939
NGC3303,6180.0,0.35613,0.24814,0.09090,0.02134,0.14193,0.04042,0.13862,0.04938
NGC3303,6200.0,0.05161,0.24814,0.07091,0.02218,0.08780,0.03862,0.08238,0.04938
NGC3303,6220.0,0.41734,0.24812,0.07910,0.01933,0.07130,0.03839,0.01972,0.04938
NGC3303,6240.0,0.16528,0.24809,0.04761,0.01928,0.04368,0.02901,0.02451,0.04938
NGC3303,6260.0,0.17272,0.24809,0.03109,0.01833,0.02970,0.02867,-0.00909,0.04938
NGC3303,6280.0,0.13775,0.24807,0.07740,0.01934,0.08540,0.02855,0.06782,0.04938
NGC3303,6300.0,0.00705,0.24807,0.07470,0.02004,0.06440,0.02847,0.01905,0.04938
NGC3303,6320.0,0.02021,0.24808,0.05666,0.01770,0.07452,0.02847,0.03441,0.04937
NGC3303,6340.0,0.23560,0.24808,0.01295,0.01709,0.01040,0.02580,0.02458,0.04937
NGC3303,6360.0,0.06294,0.24808,0.05886,0.01793,0.06165,0.02410,0.07133,0.04937
NGC3303,6380.0,0.20193,0.24808,0.03664,0.01793,nan,nan,0.02982,0.04937
NGC3303,6400.0,-0.00206,0.24809,0.01026,0.01349,nan,nan,0.04446,0.04937
NGC3303,6420.0,0.00470,0.24809,nan,nan,nan,nan,0.02380,0.04937
NGC3303,6440.0,-0.09247,0.24809,nan,nan,nan,nan,0.05966,0.04937
NGC3303,6460.0,0.24406,0.24804,nan,nan,nan,nan,-0.03691,0.04937
NGC3303,6480.0,0.12158,0.24804,nan,nan,nan,nan,-0.01894,0.04936
NGC3303,6500.0,0.03326,0.24805,nan,nan,nan,nan,-0.03347,0.04936
NGC3303,6520.0,-0.00495,0.24805,nan,nan,nan,nan,0.06079,0.04936
NGC3303,6540.0,0.17443,0.24802,nan,nan,nan,nan,-0.00110,0.04936
NGC3303,6560.0,0.05020,0.24803,nan,nan,nan,nan,-0.03746,0.04936
NGC3303,6580.0,-0.09870,0.24803,nan,nan,nan,nan,-0.02333,0.04936
NGC3381,1240.0,0.32430,0.33517,nan,nan,nan,nan,0.00037,0.08421
NGC3381,1260.0,0.09938,0.33517,nan,nan,nan,nan,0.03931,0.08421
NGC3381,1280.0,-0.07130,0.33518,nan,nan,nan,nan,-0.07679,0.08421
NGC3381,1300.0,0.06731,0.33518,nan,nan,nan,nan,0.10107,0.08420
NGC3381,1320.0,0.20590,0.33518,nan,nan,nan,nan,0.05425,0.08420
NGC3381,1340.0,-0.02898,0.33519,nan,nan,nan,nan,-0.04628,0.08420
NGC3381,1360.0,-0.35650,0.33519,nan,nan,nan,nan,-0.11489,0.08420
NGC3381,1380.0,-0.15836,0.33520,nan,nan,nan,nan,-0.07363,0.08420
NGC3381,1400.0,0.27851,0.33520,nan,nan,nan,nan,0.01823,0.08419
NGC3381,1420.0,0.04843,0.33520,nan,nan,nan,nan,-0.12951,0.08419
NGC3381,1440.0,-0.01583,0.33517,nan,nan,nan,nan,-0.08612,0.08419
NGC3381,1460.0,-0.06515,0.33517,nan,nan,nan,nan,-0.02786,0.08419
NGC3381,1480.0,-0.53126,0.33514,nan,nan,nan,nan,-0.05232,0.08419
NGC3381,1500.0,-0.06189,0.33511,nan,nan,nan,nan,-0.03599,0.08418
NGC3381,1520.0,-0.05514,0.33504,nan,nan,nan,nan,-0.03428,0.08418
NGC3381,1540.0,-0.15251,0.33500,nan,nan,nan,nan,-0.12754,0.08418
NGC3381,1560.0,0.02342,0.33501,nan,nan,-0.01329,0.03883,-0.09310,0.08418
NGC3381,1580.0,-0.23673,0.33501,0.02248,0.02191,0.05177,0.07885,0.04656,0.08418
NGC3381,1600.0,0.02016,0.33502,0.09954,0.04831,0.08979,0.08243,0.08982,0.08417
NGC3381,1620.0,0.05402,0.33498,0.43080,0.05049,0.54444,0.08417,0.54444,0.08417
NGC3381,1640.0,-0.36476,0.33499,0.22774,0.05096,0.26225,0.08417,0.26225,0.08417
NGC3381,1660.0,-0.24339,0.33499,0.02229,0.03995,0.07945,0.08285,0.08182,0.08417
NGC3381,1680.0,-0.05380,0.33496,0.02329,0.01843,0.03798,0.06426,0.00039,0.08416
NGC3381,1700.0,0.15025,0.33496,-0.00609,0.00944,-0.03017,0.03914,-0.00930,0.08416
NGC3381,1720.0,0.19294,0.33493,nan,nan,-0.00021,0.02451,-0.07499,0.08416
NGC3381,1740.0,0.24536,0.33489,nan,nan,nan,nan,-0.01960,0.08416
NGC3381,1760.0,0.06181,0.33490,nan,nan,nan,nan,0.05961,0.08416
NGC3381,1780.0,0.11431,0.33490,nan,nan,nan,nan,0.04291,0.08415
NGC3381,1800.0,-0.08879,0.33490,nan,nan,nan,nan,0.09785,0.08415
NGC3381,1820.0,-0.27198,0.33487,nan,nan,nan,nan,0.00522,0.08415
NGC3381,1840.0,0.27441,0.33487,nan,nan,nan,nan,-0.02161,0.08415
NGC3381,1860.0,-0.56497,0.33484,nan,nan,nan,nan,0.06298,0.08415
NGC3381,1880.0,-0.33955,0.33484,nan,nan,nan,nan,0.15409,0.08414
NGC3381,1900.0,-0.02193,0.33481,nan,nan,nan,nan,0.03693,0.08414
NGC3381,1920.0,-0.26880,0.33481,nan,nan,nan,nan,0.04831,0.08414
NGC3381,1940.0,0.12997,0.33478,nan,nan,nan,nan,-0.06457,0.08414
NGC3381,1960.0,0.25765,0.33471,nan,nan,nan,nan,0.00337,0.08413
NGC3381,1980.0,0.02596,0.33468,nan,nan,nan,nan,-0.05673,0.08413
NGC3381,2000.0,0.06230,0.33468,nan,nan,nan,nan,-0.08155,0.08413
NGC3381,2020.0,0.14898,0.33469,nan,nan,nan,nan,-0.02194,0.08413
NGC3381,2040.0,0.10517,0.33469,nan,nan,nan,nan,0.05384,0.08413
NGC3687,2060.0,-0.14569,0.33677,nan,nan,nan,nan,-0.04724,0.08449
NGC3687,2080.0,0.25411,0.33677,nan,nan,nan,nan,-0.09914,0.08449
NGC3687,2100.0,0.07457,0.33678,nan,nan,nan,nan,-0.02835,0.08449
NGC3687,2120.0,-0.34707,0.33678,nan,nan,nan,nan,-0.04886,0.08449
NGC3687,2140.0,-0.42970,0.33678,nan,nan,nan,nan,0.03930,0.08448
NGC3687,2160.0,-0.01417,0.33679,nan,nan,nan,nan,-0.00023,0.08448
NGC3687,2180.0,-0.11831,0.33679,nan,nan,nan,nan,0.08245,0.08448
NGC3687,2200.0,0.18616,0.33672,nan,nan,nan,nan,-0.06032,0.08448
NGC3687,2220.0,-0.00020,0.33672,nan,nan,nan,nan,-0.02254,0.08448
NGC3687,2240.0,-0.03560,0.33673,nan,nan,nan,nan,-0.04749,0.08447
NGC3687,2260.0,0.01306,0.33673,nan,nan,nan,nan,0.04766,0.08447
NGC3687,2280.0,-0.27835,0.33673,nan,nan,nan,nan,0.05543,0.08447
NGC3687,2300.0,0.14733,0.33674,nan,nan,nan,nan,0.06521,0.08447
NGC3687,2320.0,0.20983,0.33674,nan,nan,nan,nan,-0.00258,0.08447
NGC3687,2340.0,-0.13366,0.33674,nan,nan,nan,nan,0.00426,0.08446
NGC3687,2360.0,0.17984,0.33675,nan,nan,nan,nan,0.02208,0.08446
NGC3687,2380.0,0.12508,0.33672,nan,nan,0.02365,0.04638,-0.03199,0.08446
NGC3687,2400.0,0.03346,0.33672,nan,nan,0.02145,0.05574,0.05214,0.08446
NGC3687,2420.0,0.44953,0.33672,nan,nan,0.16679,0.06486,0.13643,0.08446
NGC3687,2440.0,0.00168,0.33673,nan,nan,0.07206,0.07882,0.08875,0.08446
NGC3687,2460.0,-0.19836,0.33673,nan,nan,0.21163,0.08443,0.21170,0.08445
NGC3687,2480.0,-0.02673,0.33673,nan,nan,0.15949,0.08112,0.17102,0.08445
NGC3687,2500.0,-0.19318,0.33674,nan,nan,0.13893,0.07717,0.12597,0.08445
NGC3687,2520.0,-0.14260,0.33674,nan,nan,0.00635,0.06265,0.04368,0.08445
NGC3687,2540.0,0.04497,0.33674,nan,nan,0.00214,0.04914,0.05603,0.08445
NGC3687,2560.0,0.07775,0.33675,nan,nan,0.02162,0.02155,-0.11249,0.08444
NGC3687,2580.0,-0.18110,0.33675,nan,nan,nan,nan,0.01448,0.08444
NGC3687,2600.0,0.30668,0.33675,nan,nan,nan,nan,0.00404,0.08444
NGC3687,2620.0,-0.15586,0.33672,nan,nan,nan,nan,-0.00797,0.08444
NGC3687,2640.0,-0.23845,0.33669,nan,nan,nan,nan,-0.00652,0.08444
NGC3687,2660.0,-0.31556,0.33665,nan,nan,nan,nan,0.04545,0.08443
NGC3687,2680.0,0.02790,0.33666,nan,nan,nan,nan,0.01598,0.08443
NGC3687,2700.0,0.27642,0.33666,nan,nan,nan,nan,0.02649,0.08443
NGC3687,2720.0,-0.03331,0.33667,nan,nan,nan,nan,0.11938,0.08443
NGC3687,2740.0,0.13492,0.33667,nan,nan,nan,nan,0.03202,0.08443
NGC3687,2760.0,-0.08193,0.33667,nan,nan,nan,nan,0.09035,0.08443
NGC3687,2780.0,0.20463,0.33668,nan,nan,nan,nan,-0.05830,0.08442
NGC3687,2800.0,-0.15422,0.33668,nan,nan,nan,nan,0.12154,0.08442
NGC3687,2820.0,0.04210,0.33665,nan,nan,nan,nan,-0.04001,0.08442
NGC3687,2840.0,-0.12049,0.33665,nan,nan,nan,nan,0.07281,0.08442
NGC3687,2860.0,0.32039,0.33662,nan,nan,nan,nan,-0.01906,0.08442
NGC3687,2880.0,0.33771,0.33658,nan,nan,nan,nan,-0.06830,0.08441
NGC3687,2900.0,-0.18003,0.33659,nan,nan,nan,nan,-0.01861,0.08441
NGC3687,2920.0,0.13038,0.33655,nan,nan,nan,nan,-0.09703,0.08441
NGC3811,2620.0,0.08345,0.26257,nan,nan,nan,nan,-0.01456,0.09770
NGC3811,2640.0,-0.22689,0.26257,nan,nan,nan,nan,0.04457,0.09770
NGC3811,2660.0,-0.26734,0.26255,nan,nan,nan,nan,0.11545,0.09770
NGC3811,2680.0,0.07444,0.26252,nan,nan,nan,nan,0.02468,0.09770
NGC3811,2700.0,0.09198,0.26252,nan,nan,nan,nan,-0.11113,0.09770
NGC3811,2720.0,0.07775,0.26252,nan,nan,nan,nan,-0.01075,0.09769
NGC3811,2740.0,-0.06002,0.26250,nan,nan,nan,nan,0.05286,0.09769
NGC3811,2760.0,0.09148,0.26247,nan,nan,nan,nan,-0.03043,0.09769
NGC3811,2780.0,-0.15973,0.26248,nan,nan,nan,nan,-0.00082,0.09769
NGC3811,2800.0,-0.30394,0.26248,nan,nan,nan,nan,-0.01059,0.09769
NGC3811,2820.0,-0.03863,0.26248,nan,nan,nan,nan,-0.00676,0.09768
NGC3811,2840.0,0.13231,0.26248,nan,nan,nan,nan,-0.03051,0.09768
NGC3811,2860.0,0.22782,0.26249,nan,nan,nan,nan,-0.02587,0.09768
NGC3811,2880.0,-0.00416,0.26249,nan,nan,0.04781,0.03475,0.01566,0.09768
NGC3811,2900.0,-0.22633,0.26246,nan,nan,-0.03961,0.06084,-0.05305,0.09768
NGC3811,2920.0,0.33540,0.26247,-0.00013,0.03592,0.04535,0.06625,-0.04004,0.09768
NGC3811,2940.0,0.20278,0.26244,0.29503,0.04544,0.37419,0.07026,0.29791,0.09767
NGC3811,2960.0,0.28812,0.26244,0.45448,0.04976,0.38508,0.07144,0.28070,0.09767
NGC3811,2980.0,0.06987,0.26242,0.39545,0.04692,0.30253,0.07577,0.29927,0.09767
NGC3811,3000.0,0.30337,0.26239,0.33021,0.05004,0.23800,0.06792,0.17082,0.09767
NGC3811,3020.0,0.29061,0.26239,0.39945,0.04948,0.34862,0.07020,0.15696,0.09767
NGC3811,3040.0,0.22002,0.26240,0.29228,0.05066,0.15739,0.06496,0.16425,0.09766
NGC3811,3060.0,0.29143,0.26240,0.24641,0.04570,0.23196,0.06571,0.05688,0.09766
NGC3811,3080.0,0.17905,0.26237,0.25010,0.03879,0.24542,0.06199,0.12543,0.09766
NGC3811,3100.0,-0.10129,0.26235,0.26464,0.03745,0.24129,0.06244,0.10076,0.09766
NGC3811,3120.0,0.48580,0.26235,0.30097,0.03956,0.30436,0.06474,0.20988,0.09766
NGC3811,3140.0,0.24562,0.26235,0.38187,0.04385,0.28430,0.06608,0.14497,0.09766
NGC3811,3160.0,0.43928,0.26236,0.48308,0.04776,0.38786,0.06337,0.23108,0.09765
NGC3811,3180.0,0.46465,0.26236,0.43323,0.04864,0.39263,0.06136,0.32646,0.09765
NGC3811,3200.0,0.16093,0.26236,0.20742,0.04208,0.22465,0.06088,0.26361,0.09765
NGC3811,3220.0,-0.29363,0.26236,0.03616,0.03060,0.04066,0.05601,-0.01497,0.09765
NGC3811,3240.0,0.12186,0.26234,-0.00066,0.01345,0.01492,0.04769,-0.06109,0.09765
NGC3811,3260.0,0.09693,0.26231,nan,nan,0.02721,0.02362,0.03412,0.09765
NGC3811,3280.0,-0.12217,0.26226,nan,nan,nan,nan,-0.01497,0.09764
NGC3811,3300.0,0.02280,0.26223,nan,nan,nan,nan,0.00676,0.09764
NGC3811,3320.0,0.22283,0.26223,nan,nan,nan,nan,-0.13440,0.09764
NGC3811,3340.0,-0.11641,0.26221,nan,nan,nan,nan,-0.01618,0.09764
NGC3811,3360.0,-0.04532,0.26221,nan,nan,nan,nan,-0.02353,0.09764
NGC3811,3380.0,-0.04146,0.26221,nan,nan,nan,nan,0.00781,0.09763
NGC3811,3400.0,-0.08147,0.26219,nan,nan,nan,nan,-0.05209,0.09763
NGC3811,3420.0,0.02177,0.26216,nan,nan,nan,nan,0.03571,0.09763
NGC3811,3440.0,-0.12708,0.26216,nan,nan,nan,nan,0.03993,0.09763
NGC3811,3460.0,-0.07288,0.26214,nan,nan,nan,nan,0.04045,0.09763
NGC3811,3480.0,0.16743,0.26214,nan,nan,nan,nan,0.01959,0.09763
NGC3815,3240.0,0.13656,0.25452,nan,nan,nan,nan,0.00955,0.07250
NGC3815,3260.0,0.03430,0.25452,nan,nan,nan,nan,0.00440,0.07250
NGC3815,3280.0,0.03360,0.25447,nan,nan,nan,nan,-0.05045,0.07250
NGC3815,3300.0,0.08077,0.25447,nan,nan,nan,nan,0.05937,0.07250
NGC3815,3320.0,-0.02560,0.25448,nan,nan,nan,nan,-0.05798,0.07249
NGC3815,3340.0,0.19390,0.25448,nan,nan,nan,nan,-0.11662,0.07249
NGC3815,3360.0,-0.22092,0.25448,nan,nan,nan,nan,-0.07466,0.07249
NGC3815,3380.0,0.13370,0.25449,nan,nan,nan,nan,0.06396,0.07249
NGC3815,3400.0,0.02341,0.25449,nan,nan,nan,nan,0.03068,0.07249
NGC3815,3420.0,0.18678,0.25449,nan,nan,nan,nan,-0.03020,0.07249
NGC3815,3440.0,0.14634,0.25449,nan,nan,nan,nan,0.00196,0.07248
NGC3815,3460.0,-0.21965,0.25450,-0.00118,0.00543,-0.00531,0.03967,-0.03969,0.07248
NGC3815,3480.0,0.02629,0.25450,0.01626,0.02497,-0.04266,0.04276,-0.04196,0.07248
NGC3815,3500.0,0.17802,0.25450,0.16514,0.02832,0.19225,0.04496,0.07418,0.07248
NGC3815,3520.0,0.23476,0.25448,0.20461,0.02844,0.14901,0.04739,0.10534,0.07248
NGC3815,3540.0,0.08276,0.25448,0.10050,0.03359,0.11886,0.04741,0.08764,0.07248
NGC3815,3560.0,0.00757,0.25448,0.20073,0.02883,0.21940,0.04767,0.16327,0.07247
NGC3815,3580.0,0.21303,0.25448,0.16033,0.02982,0.15198,0.04207,0.05784,0.07247
NGC3815,3600.0,-0.03302,0.25449,0.12684,0.02624,0.10023,0.04399,0.07055,0.07247
NGC3815,3620.0,0.03604,0.25446,0.09712,0.02597,0.08230,0.05258,0.08343,0.07247
NGC3815,3640.0,0.35328,0.25446,0.10351,0.02566,0.09321,0.05058,0.05143,0.07247
NGC3815,3660.0,-0.10058,0.25447,0.08749,0.02553,0.21214,0.04977,0.10212,0.07247
NGC3815,3680.0,0.06004,0.25447,0.10249,0.02300,0.10882,0.04885,0.08325,0.07246
NGC3815,3700.0,0.19241,0.25447,0.06897,0.02177,0.02019,0.04901,0.00991,0.07246
NGC3815,3720.0,0.00885,0.25448,0.05756,0.02413,0.05936,0.04125,0.02923,0.07246
NGC3815,3740.0,0.24348,0.25448,0.07910,0.02801,0.02708,0.04173,0.01673,0.07246
NGC3815,3760.0,0.03306,0.25448,0.16158,0.02738,0.11790,0.04624,0.11759,0.07246
NGC3815,3780.0,0.40157,0.25448,0.14323,0.02723,0.16586,0.04928,0.08891,0.07246
NGC3815,3800.0,-0.07373,0.25446,0.19161,0.02702,0.24150,0.04928,0.14276,0.07245
NGC3815,3820.0,-0.02250,0.25446,0.14949,0.02578,0.20696,0.04908,0.12923,0.07245
NGC3815,3840.0,0.11336,0.25446,0.07759,0.02333,0.06293,0.04799,0.00778,0.07245
NGC3815,3860.0,0.08573,0.25447,0.00673,0.01731,0.01007,0.04388,0.00889,0.07245
NGC3815,3880.0,-0.20434,0.25444,nan,nan,-0.00969,0.02549,0.02363,0.07245
NGC3815,3900.0,-0.03825,0.25444,nan,nan,nan,nan,0.02070,0.07245
NGC3815,3920.0,0.04475,0.25445,nan,nan,nan,nan,0.08821,0.07244
NGC3815,3940.0,-0.04692,0.25445,nan,nan,nan,nan,-0.00690,0.07244
NGC3815,3960.0,-0.06400,0.25445,nan,nan,nan,nan,-0.06108,0.07244
NGC3815,3980.0,-0.08875,0.25445,nan,nan,nan,nan,-0.02520,0.07244
NGC3815,4000.0,-0.06631,0.25446,nan,nan,nan,nan,-0.04290,0.07244
NGC3815,4020.0,-0.04602,0.25446,nan,nan,nan,nan,-0.00596,0.07244
NGC3815,4040.0,-0.31217,0.25446,nan,nan,nan,nan,-0.02830,0.07243
NGC3815,4060.0,0.04190,0.25444,nan,nan,nan,nan,0.01190,0.07243
NGC3815,4080.0,-0.24512,0.25444,nan,nan,nan,nan,0.03544,0.07243
NGC3815,4100.0,-0.08865,0.25444,nan,nan,nan,nan,0.00160,0.07243
NGC3994,2620.0,-0.06543,0.26650,nan,nan,nan,nan,-0.00727,0.06911
NGC3994,2640.0,-0.05084,0.26650,nan,nan,nan,nan,0.04888,0.06911
NGC3994,2660.0,0.18360,0.26650,nan,nan,nan,nan,0.00611,0.06911
NGC3994,2680.0,0.08049,0.26650,nan,nan,nan,nan,-0.03480,0.06911
NGC3994,2700.0,-0.03073,0.26648,nan,nan,nan,nan,0.04520,0.06911
NGC3994,2720.0,0.23141,0.26648,nan,nan,nan,nan,0.00648,0.06910
NGC3994,2740.0,-0.09980,0.26648,nan,nan,nan,nan,-0.07166,0.06910
NGC3994,2760.0,-0.01948,0.26649,nan,nan,nan,nan,-0.01290,0.06910
NGC3994,2780.0,0.07488,0.26646,nan,nan,nan,nan,0.04699,0.06910
NGC3994,2800.0,-0.34350,0.26646,nan,nan,nan,nan,0.09568,0.06910
NGC3994,2820.0,-0.12297,0.26647,0.00018,0.00946,0.02449,0.02043,0.00569,0.06910
NGC3994,2840.0,-0.01762,0.26647,0.02482,0.01559,0.01257,0.03540,-0.01476,0.06909
NGC3994,2860.0,0.05541,0.26647,0.05619,0.02485,0.03180,0.04270,0.01817,0.06909
NGC3994,2880.0,-0.13930,0.26647,0.16460,0.03010,0.13888,0.04423,0.14792,0.06909
NGC3994,2900.0,0.45319,0.26648,0.33024,0.03289,0.28205,0.04557,0.17476,0.06909
NGC3994,2920.0,-0.08137,0.26642,0.25019,0.03336,0.22535,0.05206,0.16729,0.06909
NGC3994,2940.0,-0.00214,0.26643,0.26166,0.03532,0.27460,0.05320,0.19553,0.06909
NGC3994,2960.0,-0.01659,0.26640,0.23500,0.03359,0.28004,0.05699,0.22727,0.06908
NGC3994,2980.0,0.14405,0.26640,0.16141,0.03774,0.14022,0.05717,0.08157,0.06908
NGC3994,3000.0,0.06891,0.26640,0.22040,0.03184,0.28544,0.05694,0.19538,0.06908
NGC3994,3020.0,-0.07463,0.26641,0.16251,0.03113,0.19561,0.04957,0.14743,0.06908
NGC3994,3040.0,0.02947,0.26641,0.15546,0.02855,0.16797,0.04964,0.15871,0.06908
NGC3994,3060.0,0.04090,0.26641,0.13640,0.02916,0.11220,0.04439,-0.01125,0.06908
NGC3994,3080.0,-0.13900,0.26642,0.19038,0.02781,0.19443,0.04287,0.15522,0.06908
NGC3994,3100.0,0.09551,0.26642,0.09946,0.02690,0.09785,0.04193,0.00962,0.06907
NGC3994,3120.0,0.13006,0.26642,0.14435,0.02605,0.15322,0.04211,0.09260,0.06907
NGC3994,3140.0,0.19371,0.26642,0.15128,0.02723,0.14005,0.04252,0.07834,0.06907
NGC3994,3160.0,-0.01867,0.26640,0.14613,0.02513,0.12935,0.04280,0.04787,0.06907
NGC3994,3180.0,0.00775,0.26640,0.08651,0.02600,0.10920,0.04176,0.03996,0.06907
NGC3994,3200.0,0.17041,0.26637,0.16904,0.02675,0.14979,0.04909,0.05606,0.06907
NGC3994,3220.0,0.19814,0.26638,0.18169,0.03030,0.14254,0.04988,0.05597,0.06906
NGC3994,3240.0,0.16248,0.26638,0.20040,0.03469,0.22536,0.04987,0.13415,0.06906
NGC3994,3260.0,-0.01242,0.26638,0.25570,0.03291,0.28809,0.05298,0.22722,0.06906
NGC3994,3280.0,0.07416,0.26639,0.22759,0.03149,0.25730,0.05233,0.20319,0.06906
NGC3994,3300.0,-0.11685,0.26636,0.06859,0.02644,0.07616,0.05088,0.08137,0.06906
NGC3994,3320.0,-0.04808,0.26633,-0.01110,0.01798,-0.03681,0.04778,-0.02443,0.06906
NGC3994,3340.0,0.19681,0.26634,nan,nan,-0.04265,0.03423,-0.02261,0.06905
NGC3994,3360.0,0.00422,0.26634,nan,nan,nan,nan,0.02857,0.06905
NGC3994,3380.0,-0.11847,0.26634,nan,nan,nan,nan,-0.00881,0.06905
NGC3994,3400.0,0.10012,0.26634,nan,nan,nan,nan,-0.03722,0.06905
NGC3994,3420.0,-0.11841,0.26632,nan,nan,nan,nan,0.11251,0.06905
NGC3994,3440.0,0.26549,0.26632,nan,nan,nan,nan,-0.05710,0.06905
NGC3994,3460.0,0.14908,0.26632,nan,nan,nan,nan,0.00241,0.06904
NGC3994,3480.0,-0.02003,0.26633,nan,nan,nan,nan,-0.00235,0.06904
NGC4047,2980.0,-0.06842,0.28175,nan,nan,nan,nan,0.01435,0.09516
NGC4047,3000.0,-0.16621,0.28175,nan,nan,nan,nan,0.03267,0.09516
NGC4047,3020.0,-0.17622,0.28175,nan,nan,nan,nan,0.04331,0.09516
NGC4047,3040.0,-0.07094,0.28176,nan,nan,nan,nan,-0.03069,0.09516
NGC4047,3060.0,-0.03244,0.28176,nan,nan,nan,nan,0.03042,0.09516
NGC4047,3080.0,-0.18895,0.28173,nan,nan,nan,nan,-0.02987,0.09515
NGC4047,3100.0,-0.07254,0.28173,nan,nan,nan,nan,-0.01890,0.09515
NGC4047,3120.0,-0.13632,0.28171,nan,nan,nan,nan,0.00706,0.09515
NGC4047,3140.0,-0.28596,0.28165,nan,nan,nan,nan,0.03124,0.09515
NGC4047,3160.0,-0.17895,0.28165,nan,nan,nan,nan,-0.04908,0.09515
NGC4047,3180.0,0.16213,0.28165,nan,nan,nan,nan,-0.00986,0.09514
NGC4047,3200.0,0.16911,0.28166,nan,nan,-0.00616,0.02845,-0.02751,0.09514
NGC4047,3220.0,-0.15146,0.28166,nan,nan,-0.02173,0.05700,0.02373,0.09514
NGC4047,3240.0,0.18209,0.28166,-0.00686,0.03130,0.00708,0.06363,0.07703,0.09514
NGC4047,3260.0,0.21620,0.28167,0.45024,0.03964,0.43959,0.06540,0.39331,0.09514
NGC4047,3280.0,0.76213,0.28167,0.78019,0.04521,0.75059,0.06655,0.59114,0.09513
NGC4047,3300.0,0.41710,0.28167,0.70850,0.04471,0.61464,0.06626,0.52173,0.09513
NGC4047,3320.0,0.51539,0.28164,0.59293,0.04417,0.50820,0.06632,0.47735,0.09513
NGC4047,3340.0,0.56091,0.28165,0.48071,0.04135,0.39821,0.06615,0.37389,0.09513
NGC4047,3360.0,0.54432,0.28165,0.53357,0.04384,0.41932,0.06394,0.36309,0.09513
NGC4047,3380.0,0.29467,0.28165,0.55048,0.04490,0.50566,0.06331,0.41831,0.09512
NGC4047,3400.0,0.53362,0.28162,0.47479,0.04439,0.38815,0.06607,0.35683,0.09512
NGC4047,3420.0,0.68463,0.28163,0.53003,0.04396,0.44013,0.07413,0.45136,0.09512
NGC4047,3440.0,0.39380,0.28160,0.61020,0.04356,0.51904,0.07387,0.48364,0.09512
NGC4047,3460.0,0.31566,0.28160,0.55597,0.04613,0.53347,0.07432,0.55405,0.09512
NGC4047,3480.0,0.17462,0.28157,0.73235,0.04716,0.63581,0.07384,0.57607,0.09511
NGC4047,3500.0,0.50147,0.28158,0.78245,0.04974,0.68096,0.07605,0.60622,0.09511
NGC4047,3520.0,0.67437,0.28155,0.93073,0.05127,0.82954,0.07081,0.67646,0.09511
NGC4047,3540.0,0.57914,0.28155,0.91433,0.04974,0.81786,0.06768,0.60765,0.09511
NGC4047,3560.0,-0.00029,0.28156,0.24733,0.04329,0.29068,0.06571,0.25374,0.09511
NGC4047,3580.0,-0.20833,0.28156,-0.02881,0.03313,-0.02255,0.06042,0.01160,0.09510
NGC4047,3600.0,-0.05474,0.28153,nan,nan,-0.00075,0.04913,0.05082,0.09510
NGC4047,3620.0,-0.01344,0.28153,nan,nan,nan,nan,0.03552,0.09510
NGC4047,3640.0,0.09356,0.28154,nan,nan,nan,nan,0.04008,0.09510
